id_loker,pulau,provinsi,kota,job_position,skills_to_have,pendidikan,company_name,job_category,job_salary,job_type,platform
1007,Sumatera,Sumatera Utara,Medan,Sales Executive,"Sales Management, Sales, Sales Marketing",tidak dicantumkan,Pt Langit Utama Perkasa,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1008,Sumatera,Kepulauan Riau,Batam,Account Executive,"Manufacturing, Engineering, Procurement, Pharmaceutical Industry, Chemical Production, Purchasing, Fluent In English Both Oral And Written",tidak dicantumkan,Eezee Ptd Ltd,Business Development / Sales,"IDR 450,000-500,000 / month",FULL_TIME,glints
1009,Jawa,DKI Jakarta,Jakarta,Digital Marketing,"Marketing, Digital Marketing, Google Ads",s1,TNP Group,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1010,Jawa,DKI Jakarta,Jakarta,Java Developer,"Nosql, Spring Framework, Mysql Database, Java",tidak dicantumkan,RebelWorks,Software Engineering,"IDR 10,000,000-20,000,000 / month",FULL_TIME,glints
1011,Jawa,DI Yogyakarta,Yogyakarta,Project Manager,"SDLC, Team Leadership, Technology, Agile Scrum, Agile Environment, Leadership, Project Management, Good Communication Skills, Professional Attitude",tidak dicantumkan,PT Photostory Karya Bersama,Management,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1012,Jawa,Jawa Barat,Bandung,Brand Associate,"Digital Marketing, Brand Marketing, Strong Leadership Skills, Marketing Strategy, Strategic Planning, Creative Strategy, Public Relations",s1,Calysta Prima Aesthetic,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1013,Jawa,DKI Jakarta,Jakarta,Operation Officer,"Accounting, Finance, Detailed Oriented, Critical Thinking, Project Management, Meticulous, Business Administration, Good Communication Skills",s1,Pluang,Finance,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1014,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Flutter, Java, Ios Developer, iOS Development, Android SDK, XML, Algorithms, Restful Api",s1,PT Swap Energi Indonesia,Software Engineering,"IDR 10,000,000-20,000,000 / month",FULL_TIME,glints
1015,Jawa,DKI Jakarta,Jakarta,Golang Developer,"Architecture, Leadership, Elasticsearch, Logical Thinking, Golang",tidak dicantumkan,RebelWorks,Software Engineering,"IDR 10,000,000-20,000,000 / month",FULL_TIME,glints
1016,Jawa,DKI Jakarta,Jakarta,Global Financial Manager,"Finance, IFRS, Financial Management, Psak, Financial Analysis, IFRS 9, Psak 71",tidak dicantumkan,Confidential Company Talenthunt 2-003,Finance,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1017,Jawa,DKI Jakarta,Jakarta,Ui Designer,"Ui Prototyping, Responsive Web Design, Ui/ux Design, Teamwork, Icon Design, Typography, Communication, Figma (Software), Illustration, Motion Graphics, Ux Research",d3,Fintax,Design,Perusahaan tidak menampilkan gaji,INTERNSHIP,glints
1018,Jawa,Banten,South Tangerang,Mobile Developer,"MVVM, OOP, Ios Framework",s1,PT Kode Aplikasi Indonesia,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1019,Jawa,DKI Jakarta,Jakarta,Backend Developer,"Programming, Java, PHP, Coding Skills, Golang, Golang., Java Programming",tidak dicantumkan,RebelWorks,Software Engineering,"IDR 5,000,000-12,000,000 / month",FULL_TIME,glints
1020,Jawa,DI Yogyakarta,Yogyakarta,Content Creator,"Youtube Ads, Video Editing, Youtube Content Creator, Adobe Premiere Pro, Rendering, SEO Youtube, Animation",tidak dicantumkan,Niagahoster,Marketing,"IDR 3,500,000-5,000,000 / month",FULL_TIME,glints
1021,Sumatera,Kepulauan Riau,Batam,Mobile Developer,"Objective-C, iOS Development, Swift, Ci/cd, Restful Api, Git",s1,ProSpace Pte Ltd,Software Engineering,"SGD 1,000-1,600 / month",FULL_TIME,glints
1022,Jawa,DI Yogyakarta,Yogyakarta,Marketing,"Public Speaking, Good Communication Skills, Presentation Skills",tidak dicantumkan,Pt. Restoku Andalan Indonesia,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1023,Jawa,Banten,South Tangerang,Kurikulum,"Problem Solving And Time Management, Creative Thinking, Good Communication Skills",tidak dicantumkan,Homeschooling Kak Seto,Education,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1024,Sumatera,Kepulauan Riau,Batam,Java Developer,"MVC, English, Java, Spring Boot, Java Maven, Node.js",tidak dicantumkan,AIA Singapore Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1025,Jawa,DKI Jakarta,Jakarta,Tutor,"Education & Training, Sales, Recruitment, Education, Linguistics",s1,GOOROO,Education,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1026,Jawa,DKI Jakarta,Jakarta,Ui/Ux Designer,"Ui/ux Design, Wireframing, User Experience, Adobe Photoshop, E-commerce",tidak dicantumkan,Ula,Design,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1027,Jawa,DKI Jakarta,Jakarta,Quality Assurance,"Selenium, sdet, Appium",s1,BukuWarung,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1028,Jawa,DI Yogyakarta,Yogyakarta,Client Relation,"Public Speaking, Good Communication Skills, Public Relations",tidak dicantumkan,Pt. Restoku Andalan Indonesia,Media & Communications,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1029,Jawa,DKI Jakarta,Jakarta,Strategic Marketing,"Marketing Communications, Marketing, Marketing Management",s1,PT. Inti Rekrut Indonesia (iSearch Indonesia),Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1030,Jawa,DKI Jakarta,Jakarta,Finance & Accounting Admin Intern,"Finance Admin, Financial Accounting, Administration",tidak dicantumkan,Benihbaik.com,Finance,Perusahaan tidak menampilkan gaji,INTERNSHIP,glints
1031,Jawa,DKI Jakarta,Jakarta,Software Engineer,"JavaScript, MySQL, Java, Software Development, Node.js, ReactJS",tidak dicantumkan,Ula,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1032,Jawa,DKI Jakarta,Jakarta,Account Executive,"Initiative, Good Interpersonal Skills, Self Motivated, Negotiation Skill, Communication, Lobby & Negotiation skill, Good Looking","smk, d3, s1",Pt Cerdas Indonesia Berjangka,Marketing,"IDR 4,000,000-8,000,000 / month",FULL_TIME,glints
1033,Jawa,DKI Jakarta,Jakarta,Financial Consultant,"Time Management Skills, Fast Learner, Teamplayer, Teamwork, Self Motivated, Communication, Good Communication Skills, Good Looking, Negotiation, Negotiation Skill, Lobby & Negotiation skill, Time Management","smk, d3, s1",Pt Cerdas Indonesia Berjangka,Other,"IDR 4,000,000-7,500,000 / month",FULL_TIME,glints
1034,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Java, Kotlin, Android Development, React Native, Flutter",s1,Ula,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1035,Jawa,DKI Jakarta,Jakarta,Software Engineer,"Spring Framework, MySQL, Java, Java Spring Framework, Spring Boot, Spring, Java Programming, Analytical Thinking, Good Communication Skills",s1,Gtech Group,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1036,Jawa,Banten,South Tangerang,Mobile Developer,"Ios Native, Design Patterns, iOS Development, User Interface, Xcode, Swift, Good Communication Skills, Good Problem Solving Skills",tidak dicantumkan,Purwadhika Digital Technology School,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1037,Jawa,Jawa Timur,Tulungagung,Sales,"Marketing Communications, Telecommunications, Good Communication Skills, E-commerce",tidak dicantumkan,Dbelgamart,Marketing,"IDR 1,300,000-2,000,000 / month",FULL_TIME,glints
1038,Jawa,DKI Jakarta,Jakarta,Backend Developer,"Spring Framework, Mysql Database, JDBC/Hibernate/JPA, Restfulapi, Javaoop, Git",s1,PT. MIDAS DAYA TEKNOLOGI,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1039,Jawa,DKI Jakarta,Jakarta,Service Associate,"Operations, Account Management, Client Success, Key Account Management",s1,GOOROO,Operations,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1040,Jawa,DKI Jakarta,Jakarta,Frontend Developer,"Debugging, Bootstrap, Html5, Javascript Framework, Css Preprocessors, Restful Api, Webpack Builder, GitFlow",s1,PT. MIDAS DAYA TEKNOLOGI,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1041,Jawa,DI Yogyakarta,Yogyakarta,Backend Developer,"HTML, Database Management, Javascript Framework, Python (Programming Language), Good Communication Skills, Laravel Framework, Ruby on Rails","d3, s1",Jeli Cipta Teknologi,Software Engineering,"IDR 3,000,000-3,900,000 / month",FULL_TIME,glints
1042,Jawa,DKI Jakarta,Jakarta,Data Analyst,"Microsoft Excel, Tableau, Data Analysis, Basic Tableau",s1,Lion Parcel,Other,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1043,Jawa,DKI Jakarta,Jakarta,Data Operation Relationship Manager,"MySQL, Data Visualization, Microsoft Excel, Analytical Skills",s1,Lion Parcel,Other,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1044,Jawa,DKI Jakarta,Jakarta,Programmer,"Sql, Sql Server, ASP.NET, VB.NET, Crystal Reports","d3, s1",CycleSoft,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1045,Jawa,DI Yogyakarta,Yogyakarta,Sales Trainee,"Customer Service, Sales Management, Sales Marketing","d3, s1",Ruangguru,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1046,Jawa,Jawa Barat,Depok,Marketing Strategist,"Marketing Communications, Copywriting, Campaign Planning","s1, d3",PT. Thenblank Kreasi Indonesia,Marketing,Perusahaan tidak menampilkan gaji,INTERNSHIP,glints
1047,Jawa,DI Yogyakarta,Yogyakarta,Fullstack Developer,"Github, ReactJS, Database Management, Mysql Database, Vue.js, Rest Api & Json, Html / Css / Bootstrap, Git","d3, s1",Jeli Cipta Teknologi,Software Engineering,"IDR 3,000,000-3,900,000 / month",FULL_TIME,glints
1048,Jawa,DKI Jakarta,Jakarta,It Manager,"Hardware Engineering, Software Engineering, It Support",tidak dicantumkan,Confidential Company Talenthunt 5 - 002,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1049,Jawa,DKI Jakarta,Jakarta,Social Media Strategist,"Social Media, Managerial Skills, Social Media Management, Handle Social Media",tidak dicantumkan,Visinema Pictures,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1050,Jawa,DKI Jakarta,Jakarta,Product Manager,"People Development, Product Management, Product Development, Data Analysis, Team Management",s1,Rakamin Academy,Product Management,"IDR 9,000,000-14,000,000 / month",FULL_TIME,glints
1051,Jawa,DKI Jakarta,Jakarta,Graphic Designer,"Creative Thinking, Graphic Design, Adobe Photoshop",tidak dicantumkan,Hello Kreasi Indonesia,Design,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1052,Jawa,DKI Jakarta,Jakarta,Social Media Strategist,"Content Writing, Social Media Analytics, Social Media Management, Social Media Strategy, Slide Preparation, Spreadsheets, Trend Analysis, Time Management, Dropbox, Creative Content Production, Google Drive, Digital Marketing, Social Media Advertising, Problem Solving, Google Slides, Google Sheets",d3,Designcub3,Media & Communications,"IDR 0-5,000,000 / year",FULL_TIME,glints
1053,Jawa,DKI Jakarta,Jakarta,Backend Developer,"MySQL, Data Structures, Ruby, Oracle, PHP, Postgr, Phalcon, Golang",s1,PT. Karsa Lintas Buwana (KLB),Software Engineering,"IDR 10,000,000-20,000,000 / month",FULL_TIME,glints
1054,Jawa,DKI Jakarta,Jakarta,Passion Playground Virtual Squad,"Marketing Communications, Sponsorship, strategic partnership, Communication, Partnerships",tidak dicantumkan,Vooya,Marketing,Perusahaan tidak menampilkan gaji,INTERNSHIP,glints
1055,Jawa,DKI Jakarta,Jakarta,Finance Accounting,"Corporate Finance, Finance Accounting, Taxation",s1,C Channel,Finance,Perusahaan tidak menampilkan gaji,INTERNSHIP,glints
1056,Jawa,DKI Jakarta,Jakarta,Web Developer,"Team Work, Able team work, Web Design, Web Development",s1,PT Asta Bumi Cipta,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1057,Jawa,Jawa Timur,Mojokerto,Spv Industrial Relation,"Legal Documents, Legal Analyst, Industrial Relation",tidak dicantumkan,Pt Aice Ice Cream Jatim Industry,Human Resource,"IDR 4,500,000-8,000,000 / month",FULL_TIME,glints
1058,Jawa,DKI Jakarta,Jakarta,Sales & Marketing,"Customer Service, English, Customer Support, Sales Operations, Customer Experience, Bahasa Indonesia, Good Communication Skills, Good Presentation Skill, Sales Marketing, Google Suite, Flexible/Adaptable, B2b Selling Experience, Hubspot",tidak dicantumkan,COVE,Business Development / Sales,Perusahaan tidak menampilkan gaji,INTERNSHIP,glints
