id_loker,provinsi,skills
1450,Banten,MongoDB
1450,Banten,Vuejs
1450,Banten,Golang
1450,Banten,Python
1450,Banten,Python Programming
1450,Banten,Oracle Database
1450,Banten,Ruby on Rails
1451,DKI Jakarta,C Language
1451,DKI Jakarta,TCP/IP
1451,DKI Jakarta,JIRA
1451,DKI Jakarta,C/c++
1451,DKI Jakarta,C++
1451,DKI Jakarta,Git
1452,DKI Jakarta,Team Leadership
1452,DKI Jakarta,Leadership
1452,DKI Jakarta,Project Management
1452,DKI Jakarta,Public Speaking
1452,DKI Jakarta,Human Resources
1452,DKI Jakarta,Human Development
1453,Jawa Timur,CodeIgniter
1453,Jawa Timur,nodejs
1453,Jawa Timur,Rest Api
1453,Jawa Timur,Laravel
1454,Jawa Timur,Ui/ux Design
1454,Jawa Timur,Figma
1454,Jawa Timur,Adobe Xd
1455,Jawa Timur,React Native
1455,Jawa Timur,Trello
1455,Jawa Timur,Flutter
1455,Jawa Timur,Ios Swift
1455,Jawa Timur,Swift
1455,Jawa Timur,Kotlin
1455,Jawa Timur,Kotlin Android
1455,Jawa Timur,Android Java
1455,Jawa Timur,Android Development
1455,Jawa Timur,Android
1455,Jawa Timur,Git
1455,Jawa Timur,Android Studio
1456,Jawa Timur,Digital Marketing
1456,Jawa Timur,Social Media
1456,Jawa Timur,SEO
1456,Jawa Timur,Analytical Skills
1456,Jawa Timur,Google Ads
1456,Jawa Timur,Google Adwords
1456,Jawa Timur,Google Analytics
1457,Jawa Barat,Negotiation Skill
1457,Jawa Barat,Good Communication Skills
1457,Jawa Barat,Sales Marketing
1458,DKI Jakarta,Front-end
1458,DKI Jakarta,WordPress
1458,DKI Jakarta,Instapage
1458,DKI Jakarta,Google Analytics
1458,DKI Jakarta,Html Css
1459,DKI Jakarta,Project Planning
1459,DKI Jakarta,Project Management
1459,DKI Jakarta,Agile Project Management
1459,DKI Jakarta,Scrum
1459,DKI Jakarta,Agile
1460,DI Yogyakarta,People Development
1460,DI Yogyakarta,HR & Payroll
1460,DI Yogyakarta,Negotiation Skill
1460,DI Yogyakarta,Human Resources
1460,DI Yogyakarta,Recruitment
1460,DI Yogyakarta,Recruiting
1461,DKI Jakarta,Customer Service
1461,DKI Jakarta,Fluent In Spoken Mandarin
1461,DKI Jakarta,Translation
1462,DKI Jakarta,English Language
1462,DKI Jakarta,Education & Training
1462,DKI Jakarta,Fluent In English Both Oral And Written
1462,DKI Jakarta,Good Teaching Skill
1462,DKI Jakarta,Early Childhood Education
1462,DKI Jakarta,Energetic
1462,DKI Jakarta,Good Communication Skills
1463,DKI Jakarta,Warehouse Operation
1463,DKI Jakarta,Analytical Skills
1463,DKI Jakarta,Administration
1463,DKI Jakarta,Teamwork
1463,DKI Jakarta,Good Communication Skills
1464,DI Yogyakarta,OOP
1464,DI Yogyakarta,JSON
1464,DI Yogyakarta,Restful Api
1464,DI Yogyakarta,Golang
1464,DI Yogyakarta,Golang Backend
1464,DI Yogyakarta,Github
1464,DI Yogyakarta,MySQL
1464,DI Yogyakarta,Gitlab
1464,DI Yogyakarta,PostgreSQL
1464,DI Yogyakarta,Golang Gin
1464,DI Yogyakarta,Gin Framework
1464,DI Yogyakarta,MongoDB
1464,DI Yogyakarta,Golang Mux
1465,Jawa Barat,Good In Negotiation Skill
1465,Jawa Barat,Market Research
1465,Jawa Barat,Direct Sales
1465,Jawa Barat,Digital Marketing
1465,Jawa Barat,Analytical Skills
1466,DI Yogyakarta,Market Research
1466,DI Yogyakarta,Direct Sales
1466,DI Yogyakarta,Good Negotiation
1467,DI Yogyakarta,JavaScript
1467,DI Yogyakarta,Vue Js
1467,DI Yogyakarta,Vue.js
1467,DI Yogyakarta,Vuejs
1467,DI Yogyakarta,Sass/scss
1467,DI Yogyakarta,HTML
1467,DI Yogyakarta,JavaScript (ES6)
1467,DI Yogyakarta,CSS
1467,DI Yogyakarta,Rest Api
1467,DI Yogyakarta,VueJS/Vuex
1467,DI Yogyakarta,Restful Api
1468,DKI Jakarta,People Management
1468,DKI Jakarta,Debugging
1468,DKI Jakarta,Software Architecture
1468,DKI Jakarta,Testing
1468,DKI Jakarta,Security
1468,DKI Jakarta,Coding Skills
1469,Jawa Barat,Export Import
1469,Jawa Barat,Menguasai microsoft excel
1469,Jawa Barat,Bahasa Inggris
1469,Jawa Barat,Marketing
1469,Jawa Barat,Microsoft Excel
1469,Jawa Barat,Communication
1469,Jawa Barat,Microsoft Office
1469,Jawa Barat,Good Communication Skills
1469,Jawa Barat,Administration
1470,DKI Jakarta,Ios Swift
1470,DKI Jakarta,iOS Development
1470,DKI Jakarta,Swift
1471,DKI Jakarta,Leadership
1471,DKI Jakarta,Budgeting & Forecasting
1471,DKI Jakarta,Crm Software
1471,DKI Jakarta,Digital Agency
1471,DKI Jakarta,Website Development
1471,DKI Jakarta,Google Ads
1471,DKI Jakarta,Google Analytics
1472,DKI Jakarta,Healthcare
1472,DKI Jakarta,Business Development
1472,DKI Jakarta,B2b Sales
1472,DKI Jakarta,Sales Marketing
1472,DKI Jakarta,Good Interpersonal Skills
1472,DKI Jakarta,Good Communication Skills
1473,Jawa Timur,Ios Swift
1473,Jawa Timur,iOS Development
1473,Jawa Timur,Soap
1473,Jawa Timur,Rest Api
1473,Jawa Timur,JSON/XML
1473,Jawa Timur,Scrum
1474,DI Yogyakarta,Customer Service
1474,DI Yogyakarta,Reporting
1474,DI Yogyakarta,Scheduling
1474,DI Yogyakarta,Managerial Skills
1474,DI Yogyakarta,Beauty Industry
1474,DI Yogyakarta,Live Chat Support
1474,DI Yogyakarta,Sales
1474,DI Yogyakarta,Zendesk Chat
1474,DI Yogyakarta,Email And Chat Support
1475,DKI Jakarta,Sql Server
1475,DKI Jakarta,ASP.NET
1475,DKI Jakarta,VB.NET
1476,Jawa Timur,Soap
1476,Jawa Timur,Android SDK
1476,Jawa Timur,XML
1476,Jawa Timur,Android Development
1476,Jawa Timur,JSON
1476,Jawa Timur,Restful Api
1477,DKI Jakarta,Telesales
1477,DKI Jakarta,Telemarketing
1477,DKI Jakarta,Sales
1478,Jawa Barat,Following Up
1478,Jawa Barat,Ms Excel
1478,Jawa Barat,Document Filling
1479,Kepulauan Riau,JavaScript
1479,Kepulauan Riau,HTML
1479,Kepulauan Riau,Vue.js
1479,Kepulauan Riau,CSS
1479,Kepulauan Riau,Serverless Architecture
1479,Kepulauan Riau,Typescript
1479,Kepulauan Riau,Amazon Web Services (AWS)
1479,Kepulauan Riau,Restful Api
1479,Kepulauan Riau,Git
1479,Kepulauan Riau,Redux
1479,Kepulauan Riau,Ui/ux Design
1479,Kepulauan Riau,Mobx
1479,Kepulauan Riau,Vuex
1480,Sulawesi Selatan,Social Media Marketing
1480,Sulawesi Selatan,Social Media
1480,Sulawesi Selatan,Ms Office
1480,Sulawesi Selatan,Internet And Email
1480,Sulawesi Selatan,Document Filling
1480,Sulawesi Selatan,Computer
1480,Sulawesi Selatan,Microsoft Office
1481,DKI Jakarta,Detailed Oriented
1481,DKI Jakarta,Graphic Design
1481,DKI Jakarta,Rekrutmen
1481,DKI Jakarta,Admistration And Filling
1481,DKI Jakarta,Ms Office
1481,DKI Jakarta,Good Communication Skills
1481,DKI Jakarta,Skoring Psikotes
1481,DKI Jakarta,MS Excel Pivot Tables
1481,DKI Jakarta,Outlook
1482,DKI Jakarta,Corel Draw
1482,DKI Jakarta,Good Communication
1482,DKI Jakarta,Raster
1482,DKI Jakarta,Vector Illustration
1482,DKI Jakarta,Good Attitude
1482,DKI Jakarta,Good Communication Skills
1482,DKI Jakarta,Teamwork And Interpersonal Skills
1482,DKI Jakarta,Adobe Photoshop
1482,DKI Jakarta,English
1482,DKI Jakarta,Photo & Video Editing
1482,DKI Jakarta,Photography
1483,DKI Jakarta,Microsoft Excel
1483,DKI Jakarta,Accounting
1483,DKI Jakarta,Finance
1484,DKI Jakarta,Seo/sem
1484,DKI Jakarta,Digital Marketing
1484,DKI Jakarta,Google Ads
1484,DKI Jakarta,Google Analytics
1485,DKI Jakarta,Ui/ux Design
1485,DKI Jakarta,Graphic Design
1485,DKI Jakarta,Adobe Photoshop
1486,DKI Jakarta,QA Engineering
1486,DKI Jakarta,Quality Assurance
1486,DKI Jakarta,Software Quality Assurance
1487,Banten,Negotiation Skill
1487,Banten,Communication Skills
1487,Banten,Purchasing
1487,Banten,Purchasing Skill
1488,DKI Jakarta,SEO
1488,DKI Jakarta,Copywriting
1488,DKI Jakarta,Seo Content Writing
1488,DKI Jakarta,Content Marketing
1489,DKI Jakarta,Microsoft Excel
1489,DKI Jakarta,Accounting
1489,DKI Jakarta,Finance
1490,Jawa Timur,Good Negotiation Skill
1490,Jawa Timur,Market Research
1490,Jawa Timur,Direct Sales
1490,Jawa Timur,Digital Marketing
1490,Jawa Timur,Analytical Skills
1491,DKI Jakarta,Marketing
1491,DKI Jakarta,Digital Marketing
1491,DKI Jakarta,Marketing Strategy
1491,DKI Jakarta,Google Analytics
1492,DI Yogyakarta,Customer Service
1492,DI Yogyakarta,Training
1492,DI Yogyakarta,Reporting
1492,DI Yogyakarta,Problem Solving
1492,DI Yogyakarta,Scheduling
1492,DI Yogyakarta,Analytical Thinking
1492,DI Yogyakarta,Managerial Skills
1492,DI Yogyakarta,Leadership
1492,DI Yogyakarta,Beauty Industry
1492,DI Yogyakarta,Live Chat Support
1492,DI Yogyakarta,Sales
1492,DI Yogyakarta,Zendesk
1492,DI Yogyakarta,Email And Chat Support
1493,Bali,Sales
1493,Bali,Sales Presentations
1493,Bali,Sales Marketing
1494,DKI Jakarta,Technical Writer
1494,DKI Jakarta,Science
1494,DKI Jakarta,Analytical Skills
1494,DKI Jakarta,Data Analysis
1494,DKI Jakarta,Computer
1495,Sumatera Selatan,Good Negotiation Skills
1495,Sumatera Selatan,Market Research
1495,Sumatera Selatan,Direct Sales
1495,Sumatera Selatan,Digital Marketing
1495,Sumatera Selatan,Analytical Skills
1496,DKI Jakarta,Content Writing
1496,DKI Jakarta,Creative Thinking
1496,DKI Jakarta,SEO
1496,DKI Jakarta,Copywriting
1497,Riau,Market Research
1497,Riau,Direct Sales
1497,Riau,Good Negotiation
1498,Kalimantan Timur,Market Research
1498,Kalimantan Timur,Direct Sales
1498,Kalimantan Timur,Good Negotiation
1499,Sumatera Utara,Good Negotiation Skill
1499,Sumatera Utara,Market Research
1499,Sumatera Utara,Direct Sales
1499,Sumatera Utara,Digital Marketing
1499,Sumatera Utara,Analitycal Skill
1500,Sulawesi Selatan,Good Negotiation Skill
1500,Sulawesi Selatan,Market Research
1500,Sulawesi Selatan,Direct Sales
1500,Sulawesi Selatan,Digital Marketing
1500,Sulawesi Selatan,Analytical Skills
1501,Bali,Market Research
1501,Bali,Direct Sales
1501,Bali,Good Negotiation
1502,DKI Jakarta,Sketching
1502,DKI Jakarta,Adobe Illustrator
1502,DKI Jakarta,Branding
1502,DKI Jakarta,Illustration
1502,DKI Jakarta,Adobe Photoshop
1502,DKI Jakarta,Layout Design
1503,Jawa Barat,Microsoft Powerpoint
1503,Jawa Barat,Social Media Marketing
1503,Jawa Barat,Social Media
1503,Jawa Barat,Facebook Ads Manager
1503,Jawa Barat,Analytical Skills
1503,Jawa Barat,Instagram Ads
1503,Jawa Barat,Facebook Ads
1503,Jawa Barat,Google Ads
1503,Jawa Barat,Social Networking
1504,Jawa Tengah,Market Research
1504,Jawa Tengah,Direct Sales
1504,Jawa Tengah,Good Negotiation
1504,Jawa Tengah,Digital Marketing
1504,Jawa Tengah,Analytical Skills
1505,Banten,Automotive
1505,Banten,Manufacturing
1505,Banten,Automotive Engineering
1505,Banten,Production manufacturing
1506,Jawa Barat,Corel Draw
1506,Jawa Barat,Product Development
1506,Jawa Barat,Moodboards
1506,Jawa Barat,Fashion Trends
1506,Jawa Barat,Adobe Photoshop
1506,Jawa Barat,Design Patterns
1506,Jawa Barat,Autodesk 3ds Max
1507,Jawa Barat,Fluent In English Both Oral And Written
1507,Jawa Barat,Time Management
1507,Jawa Barat,Computer
1508,Jawa Barat,Computer Operation
1508,Jawa Barat,Fluent In English Both Oral And Written
1508,Jawa Barat,Time Management
1509,DKI Jakarta,Time Management Skills
1509,DKI Jakarta,Problem Solving
1509,DKI Jakarta,Detailed Oriented
1509,DKI Jakarta,Data Analysis
1509,DKI Jakarta,Good Communication Skills
1510,DKI Jakarta,Good Communication Skills
1510,DKI Jakarta,Recruiting
1510,DKI Jakarta,Sales Marketing
1511,Bali,JavaScript
1511,Bali,HTML
1511,Bali,CSS
1511,Bali,Laravel
1511,Bali,PHP
1511,Bali,Git
1511,Bali,ReactJS
1511,Bali,React Native
1511,Bali,Vue.js
1511,Bali,AngularJS
1511,Bali,Swagger
1512,DKI Jakarta,Marketing Communications
1512,DKI Jakarta,Social Media Marketing
1512,DKI Jakarta,Digital Marketing
1512,DKI Jakarta,English
1512,DKI Jakarta,Social Media
1512,DKI Jakarta,Digital Media
1512,DKI Jakarta,Fluent In English Both Oral And Written
1512,DKI Jakarta,Design Thinking
1512,DKI Jakarta,Kol Management
1513,Kepulauan Riau,Tomcat
1513,Kepulauan Riau,Independent Personality
1513,Kepulauan Riau,Java
1513,Kepulauan Riau,Spring Boot
1513,Kepulauan Riau,Proactive
1513,Kepulauan Riau,Spring
1513,Kepulauan Riau,Web Services
1513,Kepulauan Riau,Database
1513,Kepulauan Riau,Good Communication Skills
1513,Kepulauan Riau,Jboss
1514,DKI Jakarta,Management
1514,DKI Jakarta,Negotiation Skill
1514,DKI Jakarta,Sales
1514,DKI Jakarta,Good Communication Skills
1514,DKI Jakarta,Sales Marketing
1515,DKI Jakarta,Sql Server
1515,DKI Jakarta,Vb6
1515,DKI Jakarta,Asp Classic
1515,DKI Jakarta,VB.NET
1515,DKI Jakarta,JavaScript
1515,DKI Jakarta,CodeIgniter
1515,DKI Jakarta,HTML
1515,DKI Jakarta,MySQL
1515,DKI Jakarta,CSS
1515,DKI Jakarta,Accounting
1515,DKI Jakarta,PHP
1516,Banten,Cost Control
1516,Banten,Inventory Management
1516,Banten,Accounting
1517,Jawa Timur,Teamwork
1517,Jawa Timur,Leadership
1517,Jawa Timur,Employment Law
1517,Jawa Timur,Human Resources
1517,Jawa Timur,Recruitment Employee
1517,Jawa Timur,Public Relations
1517,Jawa Timur,Employee Training
1517,Jawa Timur,Administration
1517,Jawa Timur,Recruitment
1518,Jawa Barat,JavaScript
1518,Jawa Barat,ReactJS
1518,Jawa Barat,MySQL
1518,Jawa Barat,PostgreSQL
1518,Jawa Barat,AngularJS
1518,Jawa Barat,Yii Framework
1518,Jawa Barat,PHP
1518,Jawa Barat,Laravel Framework
1519,DKI Jakarta,Self Driven And Motivated
1519,DKI Jakarta,Fast Learner
1519,DKI Jakarta,Active Listening
1519,DKI Jakarta,Social Media Marketing
1519,DKI Jakarta,Self-diciplined
1519,DKI Jakarta,Team Leadership
1519,DKI Jakarta,Good Approaching
1519,DKI Jakarta,Self Motivated
1519,DKI Jakarta,Self Confidence & Control
1519,DKI Jakarta,Hardworking
1519,DKI Jakarta,Good Listener
1519,DKI Jakarta,Presentation Skills
1519,DKI Jakarta,Basic Selling Skill
1519,DKI Jakarta,Social Listening
1519,DKI Jakarta,Good In Selling Skill
1519,DKI Jakarta,Solution Selling
1519,DKI Jakarta,Strong Leadership Skills
1519,DKI Jakarta,Strong work ethic
1519,DKI Jakarta,Marketing Strategy
1519,DKI Jakarta,Strong Communication And Interpersonal Skills
1519,DKI Jakarta,Good Communication Skills
1519,DKI Jakarta,Sales Marketing
1520,DKI Jakarta,Self Driven And Motivated
1520,DKI Jakarta,Self-diciplined
1520,DKI Jakarta,Self Motivated
1520,DKI Jakarta,Self Confidence & Control
1520,DKI Jakarta,Self learning
1520,DKI Jakarta,Self Confidence
1520,DKI Jakarta,Self-motivation
1520,DKI Jakarta,Self-motivated
1520,DKI Jakarta,Basic Selling Skill
1520,DKI Jakarta,Leadership
1520,DKI Jakarta,Good In Selling Skill
1520,DKI Jakarta,Solution Selling
1521,DKI Jakarta,Java
1521,DKI Jakarta,Apache Tomcat
1521,DKI Jakarta,Jenkins CI
1521,DKI Jakarta,Kubernetes & Docker
1521,DKI Jakarta,RDBMS
1521,DKI Jakarta,Jboss
1521,DKI Jakarta,Maven
1521,DKI Jakarta,Jenkins
1521,DKI Jakarta,Docker
1521,DKI Jakarta,Kubernetes
1522,DKI Jakarta,Marketing Communications
1522,DKI Jakarta,Marketing
1522,DKI Jakarta,Business Development
1522,DKI Jakarta,Sales Management
1522,DKI Jakarta,Marketing Strategy
1522,DKI Jakarta,Sales Marketing
1523,DI Yogyakarta,Komputer Ms Office
1523,DI Yogyakarta,Project Planning
1523,DI Yogyakarta,Google Drive
1523,DI Yogyakarta,English
1523,DI Yogyakarta,Scheduling
1523,DI Yogyakarta,Microsoft Excel
1523,DI Yogyakarta,Management
1523,DI Yogyakarta,Monitoring Skill
1523,DI Yogyakarta,Coordinating
1523,DI Yogyakarta,Project Coordination
1523,DI Yogyakarta,Ms Powerpoint
1523,DI Yogyakarta,Presentation Skills
1524,DKI Jakarta,Proactive And Fast Learner
1524,DKI Jakarta,Strong Interpersonal And Communication Skills
1524,DKI Jakarta,Problem Solving And Time Management
1524,DKI Jakarta,Leadership Skills
1524,DKI Jakarta,Problem Solving
1524,DKI Jakarta,Leadership
1524,DKI Jakarta,Analytical Skills
1524,DKI Jakarta,Strong Leadership Skills
1524,DKI Jakarta,Strong Monitoring
1524,DKI Jakarta,Strong Analytical Skills
1524,DKI Jakarta,Strong work ethic
1524,DKI Jakarta,Willing To Learn Attitude
1524,DKI Jakarta,Strong Communication And Interpersonal Skills
1524,DKI Jakarta,Good Communication Skills
1524,DKI Jakarta,Good Problem Solving Skills
1524,DKI Jakarta,Financial consultant
1524,DKI Jakarta,Solution Selling
1524,DKI Jakarta,Social Media Marketing
1524,DKI Jakarta,Social Media
1524,DKI Jakarta,Social Media Management
1524,DKI Jakarta,Strong Organizational Skills
1525,Jawa Timur,PostgreSQL
1525,Jawa Timur,Rest Api
1525,Jawa Timur,Webservice
1525,Jawa Timur,Android Java
1525,Jawa Timur,Java Programming
1525,Jawa Timur,Restful Api
1525,Jawa Timur,Teamwork
1525,Jawa Timur,iOS Development
1525,Jawa Timur,Leadership
1525,Jawa Timur,Communication
1525,Jawa Timur,Android Development
1526,DKI Jakarta,Nosql
1526,DKI Jakarta,Backend Developer
1526,DKI Jakarta,Express.js
1526,DKI Jakarta,PostgreSQL
1526,DKI Jakarta,Back End Web Developer
1526,DKI Jakarta,Python
1526,DKI Jakarta,Back End Developer
1526,DKI Jakarta,Back-End Web Development
1526,DKI Jakarta,Rest Api
1526,DKI Jakarta,Api
1526,DKI Jakarta,Backend
1526,DKI Jakarta,RDBMS
1526,DKI Jakarta,PHP
1526,DKI Jakarta,MongoDB
1526,DKI Jakarta,Linux Server
1526,DKI Jakarta,Restful Api
1526,DKI Jakarta,Git
1527,DKI Jakarta,Marketing Communications
1527,DKI Jakarta,Marketing Management
1527,DKI Jakarta,Marketing Strategy
1528,Jawa Timur,Discipline
1528,Jawa Timur,Social Media Marketing
1528,Jawa Timur,Teamwork
1528,Jawa Timur,Creative Thinking
1528,Jawa Timur,SEO
1528,Jawa Timur,Copywriter
1528,Jawa Timur,Search Engine Marketing (sem)
1528,Jawa Timur,Handle Social Media
1528,Jawa Timur,Content Creation
1528,Jawa Timur,Copywriting & Editing
1528,Jawa Timur,Canva Design
1528,Jawa Timur,Canva
1528,Jawa Timur,Retail Merchandising
1528,Jawa Timur,Photo & Video Editing
1528,Jawa Timur,Leadership
1528,Jawa Timur,Social Media Management
1528,Jawa Timur,Photography
1528,Jawa Timur,Videography
1528,Jawa Timur,Can Speak English
1529,DKI Jakarta,Figma
1529,DKI Jakarta,Adobe Xd
1529,DKI Jakarta,Adobe Photoshop
1529,DKI Jakarta,React Native
1530,DKI Jakarta,JavaScript
1530,DKI Jakarta,Responsive Design
1530,DKI Jakarta,Restful Service
1530,DKI Jakarta,CSS
1530,DKI Jakarta,Html5
1530,DKI Jakarta,GIT Version Control
1530,DKI Jakarta,Api
1530,DKI Jakarta,Testing
1531,DI Yogyakarta,Debugging
1531,DI Yogyakarta,Back End Developer
1531,DI Yogyakarta,Coding Skills
1532,DKI Jakarta,Good Analytical
1532,DKI Jakarta,Problem Solving
1532,DKI Jakarta,Software Testing
1532,DKI Jakarta,Manual Testing
1532,DKI Jakarta,Good Communication Skills
1532,DKI Jakarta,Automation Testing
1532,DKI Jakarta,Good Communication
1532,DKI Jakarta,Responsible
1532,DKI Jakarta,Good Analytical Skills
1532,DKI Jakarta,Good Attitude
1532,DKI Jakarta,Conscientious
1532,DKI Jakarta,Problem-solving Skills
1533,Jawa Barat,Partnership Management
1533,Jawa Barat,Business Partnership
1533,Jawa Barat,strategic partnership
1533,Jawa Barat,Business Development
1533,Jawa Barat,Sales
1533,Jawa Barat,Lobby & Negotiation skill
1533,Jawa Barat,Business Negotiation
1533,Jawa Barat,Site Acquisition
1533,Jawa Barat,Partnership Building
1534,DKI Jakarta,Have A Good Communication Skills
1534,DKI Jakarta,Project Management
1534,DKI Jakarta,Excellent Analytical
1534,DKI Jakarta,Attention To Detail
1534,DKI Jakarta,Multi-tasking
1534,DKI Jakarta,Database
1534,DKI Jakarta,Problem-solving Skills
1534,DKI Jakarta,Business Flow
1535,DKI Jakarta,Data Entry
1535,DKI Jakarta,Detailed Oriented
1535,DKI Jakarta,Database Administration
1535,DKI Jakarta,Attention To Detail
1536,DKI Jakarta,Corel Draw
1536,DKI Jakarta,Photoshop
1536,DKI Jakarta,Figma
1536,DKI Jakarta,Adobe Illustrator
1536,DKI Jakarta,Adobe Xd
1537,DKI Jakarta,Marketing Communications
1537,DKI Jakarta,Marketing
1537,DKI Jakarta,Marketing Management
1537,DKI Jakarta,Sales Management
1538,Banten,Training
1538,Banten,Marketing
1538,Banten,Hospitality
1538,Banten,Barista
1538,Banten,Food and Beverage
1538,Banten,Good Communication Skills
1539,DKI Jakarta,Chef
1539,DKI Jakarta,Jenkins
1539,DKI Jakarta,Ansible
1539,DKI Jakarta,Linux
1539,DKI Jakarta,Docker
1539,DKI Jakarta,Ci/cd
1539,DKI Jakarta,Cloud Computing
1539,DKI Jakarta,Git
1540,Jawa Barat,Debugging
1540,Jawa Barat,English
1540,Jawa Barat,Objective-C
1540,Jawa Barat,Teamwork
1540,Jawa Barat,Swift
1540,Jawa Barat,Testing
1540,Jawa Barat,Coding Skills
1541,Banten,JavaScript
1541,Banten,ReactJS
1541,Banten,jQuery
1541,Banten,CSS
1541,Banten,Html5
1541,Banten,Rest Api
1541,Banten,Sass
1542,Jawa Barat,Java
1542,Jawa Barat,Espresso
1542,Jawa Barat,Kotlin
1542,Jawa Barat,Kotlin Android
1542,Jawa Barat,XCUITest
1542,Jawa Barat,Fluent In English Both Oral And Written
1543,Banten,Leadership
1543,Banten,Barista
1543,Banten,Food and Beverage
1543,Banten,Good Communication Skills
1544,DKI Jakarta,JIRA
1544,DKI Jakarta,ITIL
1544,DKI Jakarta,Project Management
1544,DKI Jakarta,Kanban
1544,DKI Jakarta,Agile Development
1544,DKI Jakarta,Scrum
1545,Banten,Nosql
1545,Banten,Github
1545,Banten,MySQL
1545,Banten,Flutter
1545,Banten,Xcode
1545,Banten,Swift
1545,Banten,Restful Api
1546,Banten,College Graduated
1546,Banten,Data Collection
1546,Banten,colection
1546,Banten,Collection skill
1546,Banten,Collection
1547,DKI Jakarta,Data Entry
1547,DKI Jakarta,Accounting
1547,DKI Jakarta,Finance
1548,DKI Jakarta,Marketing
1548,DKI Jakarta,Communication
1548,DKI Jakarta,Sales
1549,DKI Jakarta,English
1549,DKI Jakarta,Pharmacy
1549,DKI Jakarta,Teaching
1550,DKI Jakarta,JDBC/Hibernate/JPA
1550,DKI Jakarta,Java Oop
1550,DKI Jakarta,Restapi
1550,DKI Jakarta,Git
1551,DKI Jakarta,Accounting
1551,DKI Jakarta,Finance
1551,DKI Jakarta,Management
1551,DKI Jakarta,Treasury
1551,DKI Jakarta,Financial Analysis
1551,DKI Jakarta,Taxation
1551,DKI Jakarta,Fluent In English Both Oral And Written
1552,DKI Jakarta,Persuasive Selling
1552,DKI Jakarta,Negotiation Skill
1552,DKI Jakarta,Client Relations
1552,DKI Jakarta,Sales
1553,DKI Jakarta,SDLC
1553,DKI Jakarta,Business Analyst
1553,DKI Jakarta,Good Communication Skills
1554,Jawa Barat,Data Entry
1554,Jawa Barat,Data Reporting
1554,Jawa Barat,Reporting
1554,Jawa Barat,Admin data entry
1554,Jawa Barat,Admin Sales
1554,Jawa Barat,Order and shipment control
1554,Jawa Barat,Administration
1555,Sumatera Utara,Financial Audits
1556,Sumatera Utara,Engineering Management
1556,Sumatera Utara,Mechanical Engineering
1556,Sumatera Utara,Electrical Engineering
1557,Sumatera Utara,Electrical Maintenance
1557,Sumatera Utara,Electrical
1557,Sumatera Utara,Electrical Engineering
1557,Sumatera Utara,Electrical Installation
1557,Sumatera Utara,Electrical Controls
1558,Sumatera Utara,Technician
1558,Sumatera Utara,Technology
1558,Sumatera Utara,Technical Support
1559,DKI Jakarta,Marketing
1559,DKI Jakarta,Digital Marketing
1559,DKI Jakarta,Sales And Marketing
1559,DKI Jakarta,Marketing Analysis
1559,DKI Jakarta,Marketing Strategy
1559,DKI Jakarta,Sales Marketing
1560,Sumatera Utara,Logistics/supply Chain
1560,Sumatera Utara,Warehouse And Logistic Management
1560,Sumatera Utara,Supply Chain
1561,Riau,The company did not indicate any required skills.
1562,Sumatera Utara,Marketing Communications
1562,Sumatera Utara,Marketing
1562,Sumatera Utara,Marketing Strategy
1562,Sumatera Utara,Content Marketing
1562,Sumatera Utara,Sales Marketing
1563,Jawa Barat,Marketing Communications
1563,Jawa Barat,Marketing
1563,Jawa Barat,Sales Marketing
1564,DKI Jakarta,Menguasai Rute Jalan
1564,DKI Jakarta,Bertanggung Jawab
1564,DKI Jakarta,Teamwork
1565,Jawa Barat,Nosql
1565,Jawa Barat,Node.js
1565,Jawa Barat,Sql
1565,Jawa Barat,Microsoft Azure
1565,Jawa Barat,Digital Ocean
1565,Jawa Barat,nodejs
1565,Jawa Barat,Aws
1565,Jawa Barat,Restful Webservices
1565,Jawa Barat,Socket Programming
1565,Jawa Barat,Restful Api
1566,Sumatera Utara,Supply Chain Management
1566,Sumatera Utara,Product Development
1566,Sumatera Utara,Product Knowledge
1566,Sumatera Utara,Production Planning
1567,DKI Jakarta,Sales And Marketing
1567,DKI Jakarta,Sales
1567,DKI Jakarta,Good Communication Skills
1567,DKI Jakarta,Administration
1567,DKI Jakarta,Sales Marketing
1567,DKI Jakarta,Sales Executive
1568,Banten,Marketing Communications
1568,Banten,Marketing
1568,Banten,Marketing Strategy
1569,Sumatera Utara,Warehouse Operation
1569,Sumatera Utara,Warehouse Management
1569,Sumatera Utara,Monitoring Skill
1569,Sumatera Utara,Warehouse And Logistic Management
1570,Sumatera Utara,Quality Assurance
1570,Sumatera Utara,Quantitative Analytics
1570,Sumatera Utara,Quality Control
1571,DKI Jakarta,Customer Service
1571,DKI Jakarta,Customer Support
1571,DKI Jakarta,Customer Engagement
1572,Sumatera Utara,Database Administration
1572,Sumatera Utara,Administrative Assistance
1572,Sumatera Utara,Office Administration
1572,Sumatera Utara,Administration
1573,Jawa Timur,It Product Knowledge
1573,Jawa Timur,Sales And Marketing
1573,Jawa Timur,Direct Sales
1573,Jawa Timur,Product Knowledge
1573,Jawa Timur,Sales Operations
1573,Jawa Timur,Sales
1573,Jawa Timur,Sales Presentations
1573,Jawa Timur,B2b Sales
1573,Jawa Timur,Fluent In English Both Oral And Written
1573,Jawa Timur,Good Communication Skills
1573,Jawa Timur,Sales Marketing
1574,DKI Jakarta,English
