id_loker,provinsi,jumlah_loker
2967,Daerah Khusus Ibukota Jakarta,5985
2968,Jawa Barat,1771
2969,Banten,1219
2970,Daerah Khusus Ibukota Jakarta,5985
2971,Jawa Barat,1771
2972,Daerah Khusus Ibukota Jakarta,5985
2973,Daerah Khusus Ibukota Jakarta,5985
2974,Daerah Khusus Ibukota Jakarta,5985
2975,Daerah Khusus Ibukota Jakarta,5985
2976,Daerah Khusus Ibukota Jakarta,5985
2977,Daerah Khusus Ibukota Jakarta,5985
2978,Daerah Khusus Ibukota Jakarta,5985
2979,Jawa Timur,1296
2980,Banten,1219
2981,Daerah Khusus Ibukota Jakarta,5985
2982,Daerah Khusus Ibukota Jakarta,5985
2983,Jawa Barat,1771
2984,Daerah Khusus Ibukota Jakarta,5985
2985,Daerah Khusus Ibukota Jakarta,5985
2986,Daerah Khusus Ibukota Jakarta,5985
2987,Daerah Khusus Ibukota Jakarta,5985
2988,Daerah Khusus Ibukota Jakarta,5985
2989,Daerah Khusus Ibukota Jakarta,5985
2990,Daerah Khusus Ibukota Jakarta,5985
2991,Jawa Timur,1296
2992,Jawa Barat,1771
2993,Daerah Khusus Ibukota Jakarta,5985
2994,Daerah Khusus Ibukota Jakarta,5985
2995,Banten,1219
2996,Jawa Timur,1296
2997,Daerah Khusus Ibukota Jakarta,5985
2998,Daerah Khusus Ibukota Jakarta,5985
2999,Daerah Khusus Ibukota Jakarta,5985
3000,Jawa Timur,1296
3001,Daerah Khusus Ibukota Jakarta,5985
3002,Daerah Khusus Ibukota Jakarta,5985
3003,Daerah Khusus Ibukota Jakarta,5985
3004,Sulawesi Utara,42
3005,Sumatera Utara,225
3006,Daerah Khusus Ibukota Jakarta,5985
3007,Daerah Khusus Ibukota Jakarta,5985
3008,Banten,1219
3009,Daerah Khusus Ibukota Jakarta,5985
3010,Daerah Khusus Ibukota Jakarta,5985
3011,Jawa Barat,1771
3012,Daerah Khusus Ibukota Jakarta,5985
3013,Daerah Khusus Ibukota Jakarta,5985
3014,Daerah Khusus Ibukota Jakarta,5985
3015,Banten,1219
3016,Daerah Khusus Ibukota Jakarta,5985
3017,Daerah Khusus Ibukota Jakarta,5985
3018,Jawa Barat,1771
3019,Banten,1219
3020,Sulawesi Selatan,121
3021,Daerah Khusus Ibukota Jakarta,5985
3022,Daerah Khusus Ibukota Jakarta,5985
3023,Jawa Tengah,548
3024,Daerah Khusus Ibukota Jakarta,5985
3025,Daerah Istimewa Yogyakarta,216
3026,Daerah Khusus Ibukota Jakarta,5985
3027,Daerah Khusus Ibukota Jakarta,5985
3028,Daerah Khusus Ibukota Jakarta,5985
3029,Daerah Khusus Ibukota Jakarta,5985
3030,Daerah Khusus Ibukota Jakarta,5985
3031,Jawa Timur,1296
3032,Daerah Khusus Ibukota Jakarta,5985
3033,Daerah Khusus Ibukota Jakarta,5985
3034,Jawa Barat,1771
3035,Jawa Barat,1771
3036,Jawa Tengah,548
3037,Banten,1219
3038,Daerah Khusus Ibukota Jakarta,5985
3039,Daerah Khusus Ibukota Jakarta,5985
3040,Jawa Barat,1771
3041,Daerah Khusus Ibukota Jakarta,5985
3042,Jawa Barat,1771
3043,Sumatera Utara,225
3044,Banten,1219
3045,Jawa Barat,1771
3046,Jawa Tengah,548
3047,Sulawesi Tengah,40
3048,Daerah Khusus Ibukota Jakarta,5985
3049,Daerah Khusus Ibukota Jakarta,5985
3050,Jawa Timur,1296
3051,Jawa Timur,1296
3052,Sumatera Selatan,120
3053,Gorontalo,7
3054,Daerah Khusus Ibukota Jakarta,5985
3055,Daerah Khusus Ibukota Jakarta,5985
3056,Daerah Khusus Ibukota Jakarta,5985
3057,Daerah Istimewa Yogyakarta,216
3058,Daerah Khusus Ibukota Jakarta,5985
3059,Daerah Khusus Ibukota Jakarta,5985
3060,Daerah Khusus Ibukota Jakarta,5985
3061,Daerah Khusus Ibukota Jakarta,5985
3062,Banten,1219
3063,Banten,1219
3064,Daerah Khusus Ibukota Jakarta,5985
3065,Sulawesi Selatan,121
3066,Daerah Khusus Ibukota Jakarta,5985
3067,Daerah Khusus Ibukota Jakarta,5985
3068,Daerah Khusus Ibukota Jakarta,5985
3069,Daerah Khusus Ibukota Jakarta,5985
3070,Daerah Khusus Ibukota Jakarta,5985
3071,Daerah Khusus Ibukota Jakarta,5985
3072,Jawa Timur,1296
3073,Daerah Khusus Ibukota Jakarta,5985
3074,Daerah Khusus Ibukota Jakarta,5985
3075,Jawa Barat,1771
3076,Daerah Khusus Ibukota Jakarta,5985
3077,Banten,1219
3078,Daerah Khusus Ibukota Jakarta,5985
3079,Jawa Barat,1771
3080,Daerah Khusus Ibukota Jakarta,5985
3081,Jawa Timur,1296
3082,Kalimantan Timur,159
3083,Daerah Khusus Ibukota Jakarta,5985
3084,Daerah Khusus Ibukota Jakarta,5985
3085,Daerah Khusus Ibukota Jakarta,5985
3086,Jawa Timur,1296
3087,Jawa Barat,1771
3088,Daerah Khusus Ibukota Jakarta,5985
3089,Daerah Khusus Ibukota Jakarta,5985
3090,Sumatera Selatan,120
3091,Jawa Timur,1296
3092,Daerah Khusus Ibukota Jakarta,5985
3093,Jawa Barat,1771
3094,Daerah Khusus Ibukota Jakarta,5985
3095,Daerah Khusus Ibukota Jakarta,5985
3096,Sumatera Utara,225
3097,Daerah Khusus Ibukota Jakarta,5985
3098,Jawa Barat,1771
3099,Banten,1219
3100,Daerah Khusus Ibukota Jakarta,5985
3101,Daerah Khusus Ibukota Jakarta,5985
3102,Daerah Khusus Ibukota Jakarta,5985
3103,Daerah Khusus Ibukota Jakarta,5985
3104,Jawa Timur,1296
3105,Daerah Khusus Ibukota Jakarta,5985
3106,Daerah Khusus Ibukota Jakarta,5985
3107,Jawa Barat,1771
3108,Daerah Khusus Ibukota Jakarta,5985
3109,Daerah Khusus Ibukota Jakarta,5985
3110,Daerah Khusus Ibukota Jakarta,5985
3111,Daerah Khusus Ibukota Jakarta,5985
3112,Daerah Khusus Ibukota Jakarta,5985
3113,Jawa Barat,1771
3114,Banten,1219
3115,Sumatera Utara,225
3116,Banten,1219
3117,Daerah Khusus Ibukota Jakarta,5985
3118,Banten,1219
3119,Kepulauan Riau,126
3120,Daerah Khusus Ibukota Jakarta,5985
3121,Banten,1219
3122,Banten,1219
3123,Daerah Khusus Ibukota Jakarta,5985
3124,Sumatera Utara,225
3125,Daerah Khusus Ibukota Jakarta,5985
3126,Daerah Khusus Ibukota Jakarta,5985
3127,Daerah Khusus Ibukota Jakarta,5985
3128,Kepulauan Riau,126
3129,Daerah Khusus Ibukota Jakarta,5985
3130,Daerah Khusus Ibukota Jakarta,5985
3131,Kepulauan Riau,126
3132,Daerah Khusus Ibukota Jakarta,5985
3133,Sulawesi Selatan,121
3134,Daerah Khusus Ibukota Jakarta,5985
3135,Jawa Timur,1296
3136,Banten,1219
3137,Jawa Barat,1771
3138,Daerah Khusus Ibukota Jakarta,5985
3139,Jawa Barat,1771
3140,Daerah Khusus Ibukota Jakarta,5985
3141,Daerah Khusus Ibukota Jakarta,5985
3142,Daerah Khusus Ibukota Jakarta,5985
3143,Kalimantan Tengah,45
3144,Daerah Khusus Ibukota Jakarta,5985
3145,Jawa Timur,1296
3146,Banten,1219
3147,Banten,1219
3148,Daerah Khusus Ibukota Jakarta,5985
3149,Jawa Barat,1771
3150,Daerah Khusus Ibukota Jakarta,5985
3151,Daerah Khusus Ibukota Jakarta,5985
3152,Daerah Khusus Ibukota Jakarta,5985
3153,Daerah Khusus Ibukota Jakarta,5985
3154,Jawa Barat,1771
3155,Daerah Khusus Ibukota Jakarta,5985
3156,Banten,1219
3157,Daerah Khusus Ibukota Jakarta,5985
3158,Jawa Tengah,548
3159,Jawa Barat,1771
3160,Jawa Barat,1771
3161,Jawa Tengah,548
3162,Daerah Khusus Ibukota Jakarta,5985
3163,Daerah Khusus Ibukota Jakarta,5985
3164,Daerah Khusus Ibukota Jakarta,5985
3165,Daerah Khusus Ibukota Jakarta,5985
3166,Daerah Khusus Ibukota Jakarta,5985
3167,Jawa Barat,1771
3168,Banten,1219
3169,Daerah Khusus Ibukota Jakarta,5985
3170,Jawa Barat,1771
3171,Banten,1219
3172,Jawa Barat,1771
3173,Sumatera Selatan,120
3174,Daerah Khusus Ibukota Jakarta,5985
3175,Daerah Khusus Ibukota Jakarta,5985
3176,Jawa Barat,1771
3177,Banten,1219
3178,Kepulauan Riau,126
3179,Daerah Khusus Ibukota Jakarta,5985
3180,Jawa Barat,1771
3181,Jawa Timur,1296
3182,Daerah Khusus Ibukota Jakarta,5985
3183,Banten,1219
3184,Daerah Khusus Ibukota Jakarta,5985
3185,Jawa Timur,1296
3186,Daerah Khusus Ibukota Jakarta,5985
3187,Daerah Khusus Ibukota Jakarta,5985
3188,Banten,1219
3189,Jawa Tengah,548
3190,Daerah Khusus Ibukota Jakarta,5985
3191,Daerah Khusus Ibukota Jakarta,5985
3192,Jawa Tengah,548
3193,Daerah Khusus Ibukota Jakarta,5985
3194,Banten,1219
3195,Daerah Khusus Ibukota Jakarta,5985
3196,Sumatera Utara,225
3197,Daerah Khusus Ibukota Jakarta,5985
3198,Daerah Khusus Ibukota Jakarta,5985
3199,Banten,1219
3200,Aceh,21
3201,Kepulauan Riau,126
3202,Jawa Timur,1296
3203,Jawa Timur,1296
3204,Jawa Timur,1296
3205,Banten,1219
3206,Jawa Barat,1771
3207,Jawa Barat,1771
3208,Jawa Barat,1771
3209,Jawa Barat,1771
3210,Banten,1219
3211,Jawa Tengah,548
3212,Daerah Khusus Ibukota Jakarta,5985
3213,Jawa Timur,1296
3214,Daerah Khusus Ibukota Jakarta,5985
3215,Daerah Khusus Ibukota Jakarta,5985
3216,Jawa Barat,1771
3217,Jawa Tengah,548
3218,Jawa Barat,1771
3219,Daerah Khusus Ibukota Jakarta,5985
3220,Sumatera Utara,225
3221,Maluku Utara,14
3222,Daerah Khusus Ibukota Jakarta,5985
3223,Daerah Khusus Ibukota Jakarta,5985
3224,Banten,1219
3225,Daerah Khusus Ibukota Jakarta,5985
3226,Jawa Barat,1771
3227,Daerah Khusus Ibukota Jakarta,5985
3228,Daerah Khusus Ibukota Jakarta,5985
3229,Jawa Barat,1771
3230,Daerah Khusus Ibukota Jakarta,5985
3231,Jawa Tengah,548
3232,Jawa Barat,1771
3233,Daerah Khusus Ibukota Jakarta,5985
3234,Daerah Khusus Ibukota Jakarta,5985
3235,Daerah Khusus Ibukota Jakarta,5985
3236,Daerah Khusus Ibukota Jakarta,5985
3237,Daerah Khusus Ibukota Jakarta,5985
3238,Daerah Khusus Ibukota Jakarta,5985
3239,Sulawesi Selatan,121
3240,Daerah Khusus Ibukota Jakarta,5985
3241,Banten,1219
3242,Jawa Barat,1771
3243,Jawa Barat,1771
3244,Sulawesi Selatan,121
3245,Kalimantan Barat,54
3246,Daerah Khusus Ibukota Jakarta,5985
3247,Jawa Tengah,548
3248,Jawa Barat,1771
3249,Daerah Khusus Ibukota Jakarta,5985
3250,Jawa Timur,1296
3251,Daerah Khusus Ibukota Jakarta,5985
3252,Kalimantan Selatan,72
3253,Daerah Khusus Ibukota Jakarta,5985
3254,Daerah Khusus Ibukota Jakarta,5985
3255,Jawa Barat,1771
3256,Daerah Khusus Ibukota Jakarta,5985
3257,Kalimantan Timur,159
3258,Jawa Barat,1771
3259,Sumatera Selatan,120
3260,Sumatera Selatan,120
3261,Daerah Khusus Ibukota Jakarta,5985
3262,Sumatera Selatan,120
3263,Jawa Barat,1771
3264,Daerah Khusus Ibukota Jakarta,5985
3265,Lampung,43
3266,Banten,1219
3267,Daerah Khusus Ibukota Jakarta,5985
3268,Sumatera Utara,225
3269,Banten,1219
3270,Daerah Khusus Ibukota Jakarta,5985
3271,Jawa Barat,1771
3272,Daerah Khusus Ibukota Jakarta,5985
3273,Daerah Khusus Ibukota Jakarta,5985
3274,Kalimantan Timur,159
3275,Banten,1219
3276,Banten,1219
3277,Jawa Timur,1296
3278,Daerah Khusus Ibukota Jakarta,5985
3279,Sulawesi Selatan,121
3280,Banten,1219
3281,Daerah Khusus Ibukota Jakarta,5985
3282,Daerah Khusus Ibukota Jakarta,5985
3283,Jawa Timur,1296
3284,Daerah Khusus Ibukota Jakarta,5985
3285,Jawa Barat,1771
3286,Jawa Barat,1771
3287,Jawa Tengah,548
3288,Daerah Khusus Ibukota Jakarta,5985
3289,Jawa Timur,1296
3290,Jawa Barat,1771
3291,Jawa Barat,1771
3292,Daerah Khusus Ibukota Jakarta,5985
3293,Jawa Timur,1296
3294,Jawa Timur,1296
3295,Jawa Barat,1771
3296,Sumatera Utara,225
3297,Daerah Khusus Ibukota Jakarta,5985
3298,Daerah Khusus Ibukota Jakarta,5985
3299,Jawa Timur,1296
3300,Daerah Khusus Ibukota Jakarta,5985
3301,Daerah Khusus Ibukota Jakarta,5985
3302,Daerah Khusus Ibukota Jakarta,5985
3303,Daerah Khusus Ibukota Jakarta,5985
3304,Jawa Barat,1771
3305,Bali,214
3306,Jawa Tengah,548
3307,Daerah Khusus Ibukota Jakarta,5985
3308,Jawa Timur,1296
3309,Daerah Khusus Ibukota Jakarta,5985
3310,Daerah Khusus Ibukota Jakarta,5985
3311,Daerah Khusus Ibukota Jakarta,5985
3312,Jawa Barat,1771
3313,Kalimantan Timur,159
3314,Jawa Timur,1296
3315,Sumatera Selatan,120
3316,Daerah Khusus Ibukota Jakarta,5985
3317,Daerah Khusus Ibukota Jakarta,5985
3318,Kalimantan Timur,159
3319,Banten,1219
3320,Banten,1219
3321,Banten,1219
3322,Banten,1219
3323,Daerah Khusus Ibukota Jakarta,5985
3324,Daerah Khusus Ibukota Jakarta,5985
3325,Daerah Khusus Ibukota Jakarta,5985
3326,Jawa Timur,1296
3327,Jawa Barat,1771
3328,Jawa Barat,1771
3329,Daerah Khusus Ibukota Jakarta,5985
3330,Bali,214
3331,Kalimantan Selatan,72
3332,Kepulauan Riau,126
3333,Daerah Khusus Ibukota Jakarta,5985
3334,Bali,214
3335,Daerah Khusus Ibukota Jakarta,5985
3336,Daerah Khusus Ibukota Jakarta,5985
3337,Daerah Khusus Ibukota Jakarta,5985
3338,Daerah Khusus Ibukota Jakarta,5985
3339,Daerah Khusus Ibukota Jakarta,5985
3340,Daerah Khusus Ibukota Jakarta,5985
3341,Daerah Khusus Ibukota Jakarta,5985
3342,Daerah Khusus Ibukota Jakarta,5985
3343,Daerah Khusus Ibukota Jakarta,5985
3344,Sumatera Utara,225
3345,Kalimantan Timur,159
3346,Jawa Timur,1296
3347,Banten,1219
3348,Daerah Khusus Ibukota Jakarta,5985
3349,Daerah Khusus Ibukota Jakarta,5985
3350,Daerah Khusus Ibukota Jakarta,5985
3351,Jawa Barat,1771
3352,Daerah Khusus Ibukota Jakarta,5985
3353,Jawa Tengah,548
3354,Sulawesi Selatan,121
3355,Daerah Khusus Ibukota Jakarta,5985
3356,Jawa Barat,1771
3357,Daerah Khusus Ibukota Jakarta,5985
3358,Jawa Barat,1771
3359,Jawa Tengah,548
3360,Daerah Khusus Ibukota Jakarta,5985
3361,Jawa Barat,1771
3362,Banten,1219
3363,Daerah Khusus Ibukota Jakarta,5985
3364,Daerah Khusus Ibukota Jakarta,5985
3365,Daerah Khusus Ibukota Jakarta,5985
3366,Banten,1219
3367,Jawa Barat,1771
3368,Daerah Khusus Ibukota Jakarta,5985
3369,Daerah Khusus Ibukota Jakarta,5985
3370,Banten,1219
3371,Daerah Khusus Ibukota Jakarta,5985
3372,Banten,1219
3373,Daerah Khusus Ibukota Jakarta,5985
3374,Daerah Khusus Ibukota Jakarta,5985
3375,Daerah Khusus Ibukota Jakarta,5985
3376,Daerah Khusus Ibukota Jakarta,5985
3377,Jawa Timur,1296
3378,Daerah Khusus Ibukota Jakarta,5985
3379,Jawa Timur,1296
3380,Jawa Timur,1296
3381,Daerah Khusus Ibukota Jakarta,5985
3382,Daerah Khusus Ibukota Jakarta,5985
3383,Jawa Timur,1296
3384,Banten,1219
3385,Daerah Khusus Ibukota Jakarta,5985
3386,Daerah Khusus Ibukota Jakarta,5985
3387,Daerah Khusus Ibukota Jakarta,5985
3388,Daerah Khusus Ibukota Jakarta,5985
3389,Daerah Khusus Ibukota Jakarta,5985
3390,Sulawesi Selatan,121
3391,Jawa Barat,1771
3392,Banten,1219
3393,Daerah Khusus Ibukota Jakarta,5985
3394,Daerah Khusus Ibukota Jakarta,5985
3395,Daerah Khusus Ibukota Jakarta,5985
3396,Daerah Khusus Ibukota Jakarta,5985
3397,Daerah Khusus Ibukota Jakarta,5985
3398,Jawa Barat,1771
3399,Daerah Khusus Ibukota Jakarta,5985
3400,Daerah Khusus Ibukota Jakarta,5985
3401,Daerah Khusus Ibukota Jakarta,5985
3402,Jawa Barat,1771
3403,Daerah Khusus Ibukota Jakarta,5985
3404,Kepulauan Bangka Belitung,8
3405,Kepulauan Bangka Belitung,8
3406,Daerah Khusus Ibukota Jakarta,5985
3407,Daerah Khusus Ibukota Jakarta,5985
3408,Daerah Khusus Ibukota Jakarta,5985
3409,Daerah Khusus Ibukota Jakarta,5985
3410,Sumatera Utara,225
3411,Kepulauan Bangka Belitung,8
3412,Daerah Khusus Ibukota Jakarta,5985
3413,Daerah Khusus Ibukota Jakarta,5985
3414,Jawa Timur,1296
3415,Daerah Khusus Ibukota Jakarta,5985
3416,Daerah Khusus Ibukota Jakarta,5985
3417,Daerah Khusus Ibukota Jakarta,5985
3418,Daerah Khusus Ibukota Jakarta,5985
3419,Daerah Khusus Ibukota Jakarta,5985
3420,Jawa Barat,1771
3421,Riau,86
3422,Daerah Khusus Ibukota Jakarta,5985
3423,Jawa Timur,1296
3424,Daerah Khusus Ibukota Jakarta,5985
3425,Daerah Khusus Ibukota Jakarta,5985
3426,Jawa Timur,1296
3427,Jawa Timur,1296
3428,Jawa Timur,1296
3429,Daerah Khusus Ibukota Jakarta,5985
3430,Jawa Tengah,548
3431,Daerah Khusus Ibukota Jakarta,5985
3432,Daerah Khusus Ibukota Jakarta,5985
3433,Daerah Khusus Ibukota Jakarta,5985
3434,Daerah Khusus Ibukota Jakarta,5985
3435,Jawa Barat,1771
3436,Daerah Khusus Ibukota Jakarta,5985
3437,Banten,1219
3438,Banten,1219
3439,Jawa Timur,1296
3440,Riau,86
3441,Daerah Khusus Ibukota Jakarta,5985
3442,Jawa Timur,1296
3443,Daerah Istimewa Yogyakarta,216
3444,Daerah Khusus Ibukota Jakarta,5985
3445,Daerah Khusus Ibukota Jakarta,5985
3446,Jawa Timur,1296
3447,Banten,1219
3448,Daerah Khusus Ibukota Jakarta,5985
3449,Daerah Khusus Ibukota Jakarta,5985
3450,Daerah Khusus Ibukota Jakarta,5985
3451,Daerah Khusus Ibukota Jakarta,5985
3452,Jawa Barat,1771
3453,Daerah Khusus Ibukota Jakarta,5985
3454,Daerah Khusus Ibukota Jakarta,5985
3455,Daerah Khusus Ibukota Jakarta,5985
3456,Daerah Khusus Ibukota Jakarta,5985
3457,Daerah Khusus Ibukota Jakarta,5985
3458,Daerah Khusus Ibukota Jakarta,5985
3459,Daerah Khusus Ibukota Jakarta,5985
3460,Jawa Barat,1771
3461,Kalimantan Selatan,72
3462,Sulawesi Selatan,121
3463,Daerah Khusus Ibukota Jakarta,5985
3464,Daerah Khusus Ibukota Jakarta,5985
3465,Jawa Timur,1296
3466,Daerah Khusus Ibukota Jakarta,5985
3467,Banten,1219
3468,Banten,1219
3469,Daerah Khusus Ibukota Jakarta,5985
3470,Banten,1219
3471,Daerah Khusus Ibukota Jakarta,5985
3472,Daerah Khusus Ibukota Jakarta,5985
3473,Jawa Barat,1771
3474,Daerah Khusus Ibukota Jakarta,5985
3475,Daerah Khusus Ibukota Jakarta,5985
3476,Daerah Khusus Ibukota Jakarta,5985
3477,Jawa Timur,1296
3478,Daerah Khusus Ibukota Jakarta,5985
3479,Bali,214
3480,Jawa Timur,1296
3481,Daerah Khusus Ibukota Jakarta,5985
3482,Daerah Khusus Ibukota Jakarta,5985
3483,Daerah Khusus Ibukota Jakarta,5985
3484,Daerah Khusus Ibukota Jakarta,5985
3485,Daerah Khusus Ibukota Jakarta,5985
3486,Daerah Khusus Ibukota Jakarta,5985
3487,Daerah Khusus Ibukota Jakarta,5985
3488,Jawa Barat,1771
3489,Banten,1219
3490,Daerah Khusus Ibukota Jakarta,5985
3491,Jawa Timur,1296
3492,Jawa Tengah,548
3493,Daerah Khusus Ibukota Jakarta,5985
3494,Jawa Timur,1296
3495,Sumatera Selatan,120
3496,Daerah Khusus Ibukota Jakarta,5985
3497,Banten,1219
3498,Daerah Khusus Ibukota Jakarta,5985
3499,Jawa Barat,1771
3500,Banten,1219
3501,Sumatera Selatan,120
3502,Jawa Tengah,548
3503,Daerah Khusus Ibukota Jakarta,5985
3504,Jawa Timur,1296
3505,Banten,1219
3506,Daerah Khusus Ibukota Jakarta,5985
3507,Banten,1219
3508,Daerah Khusus Ibukota Jakarta,5985
3509,Papua,16
3510,Daerah Khusus Ibukota Jakarta,5985
3511,Daerah Khusus Ibukota Jakarta,5985
3512,Jawa Timur,1296
3513,Jawa Barat,1771
3514,Daerah Khusus Ibukota Jakarta,5985
3515,Jawa Barat,1771
3516,Jawa Timur,1296
3517,Daerah Khusus Ibukota Jakarta,5985
3518,Daerah Khusus Ibukota Jakarta,5985
3519,Daerah Khusus Ibukota Jakarta,5985
3520,Jawa Tengah,548
3521,Daerah Khusus Ibukota Jakarta,5985
3522,Daerah Khusus Ibukota Jakarta,5985
3523,Jawa Barat,1771
3524,Daerah Khusus Ibukota Jakarta,5985
3525,Daerah Khusus Ibukota Jakarta,5985
3526,Daerah Khusus Ibukota Jakarta,5985
3527,Daerah Khusus Ibukota Jakarta,5985
3528,Jawa Barat,1771
3529,Daerah Khusus Ibukota Jakarta,5985
3530,Daerah Khusus Ibukota Jakarta,5985
3531,Jawa Timur,1296
3532,Jawa Barat,1771
3533,Banten,1219
3534,Banten,1219
3535,Daerah Khusus Ibukota Jakarta,5985
3536,Daerah Istimewa Yogyakarta,216
3537,Daerah Khusus Ibukota Jakarta,5985
3538,Daerah Khusus Ibukota Jakarta,5985
3539,Jawa Timur,1296
3540,Daerah Khusus Ibukota Jakarta,5985
3541,Daerah Khusus Ibukota Jakarta,5985
3542,Daerah Khusus Ibukota Jakarta,5985
3543,Jawa Timur,1296
3544,Banten,1219
3545,Banten,1219
3546,Daerah Khusus Ibukota Jakarta,5985
3547,Banten,1219
3548,Banten,1219
3549,Banten,1219
3550,Banten,1219
3551,Daerah Khusus Ibukota Jakarta,5985
3552,Banten,1219
3553,Daerah Khusus Ibukota Jakarta,5985
3554,Daerah Khusus Ibukota Jakarta,5985
3555,Daerah Khusus Ibukota Jakarta,5985
3556,Jawa Barat,1771
3557,Daerah Khusus Ibukota Jakarta,5985
3558,Daerah Khusus Ibukota Jakarta,5985
3559,Daerah Khusus Ibukota Jakarta,5985
3560,Jawa Barat,1771
3561,Daerah Khusus Ibukota Jakarta,5985
3562,Daerah Khusus Ibukota Jakarta,5985
3563,Daerah Khusus Ibukota Jakarta,5985
3564,Daerah Khusus Ibukota Jakarta,5985
3565,Daerah Khusus Ibukota Jakarta,5985
3566,Daerah Khusus Ibukota Jakarta,5985
3567,Jawa Timur,1296
3568,Daerah Khusus Ibukota Jakarta,5985
3569,Jawa Barat,1771
3570,Lampung,43
3571,Daerah Khusus Ibukota Jakarta,5985
3572,Jawa Tengah,548
3573,Aceh,21
3574,Jawa Barat,1771
3575,Jawa Tengah,548
3576,Daerah Khusus Ibukota Jakarta,5985
3577,Jawa Tengah,548
3578,Daerah Khusus Ibukota Jakarta,5985
3579,Daerah Khusus Ibukota Jakarta,5985
3580,Daerah Khusus Ibukota Jakarta,5985
3581,Daerah Khusus Ibukota Jakarta,5985
3582,Jawa Tengah,548
3583,Jawa Tengah,548
3584,Daerah Khusus Ibukota Jakarta,5985
3585,Daerah Khusus Ibukota Jakarta,5985
3586,Jawa Barat,1771
3587,Daerah Khusus Ibukota Jakarta,5985
3588,Daerah Khusus Ibukota Jakarta,5985
3589,Jawa Timur,1296
3590,Jawa Tengah,548
3591,Daerah Khusus Ibukota Jakarta,5985
3592,Daerah Khusus Ibukota Jakarta,5985
3593,Daerah Khusus Ibukota Jakarta,5985
3594,Jawa Barat,1771
3595,Banten,1219
3596,Daerah Khusus Ibukota Jakarta,5985
3597,Jawa Timur,1296
3598,Daerah Khusus Ibukota Jakarta,5985
3599,Daerah Khusus Ibukota Jakarta,5985
3600,Banten,1219
3601,Jawa Barat,1771
3602,Daerah Khusus Ibukota Jakarta,5985
3603,Jawa Barat,1771
3604,Daerah Khusus Ibukota Jakarta,5985
3605,Banten,1219
3606,Banten,1219
3607,Jawa Timur,1296
3608,Jawa Timur,1296
3609,Jawa Timur,1296
3610,Daerah Khusus Ibukota Jakarta,5985
3611,Banten,1219
3612,Daerah Khusus Ibukota Jakarta,5985
3613,Daerah Khusus Ibukota Jakarta,5985
3614,Jawa Timur,1296
3615,Daerah Khusus Ibukota Jakarta,5985
3616,Daerah Khusus Ibukota Jakarta,5985
3617,Daerah Khusus Ibukota Jakarta,5985
3618,Jawa Barat,1771
3619,Daerah Khusus Ibukota Jakarta,5985
3620,Daerah Khusus Ibukota Jakarta,5985
3621,Daerah Khusus Ibukota Jakarta,5985
3622,Sumatera Utara,225
3623,Daerah Istimewa Yogyakarta,216
3624,Daerah Khusus Ibukota Jakarta,5985
3625,Daerah Khusus Ibukota Jakarta,5985
3626,Jawa Timur,1296
3627,Banten,1219
3628,Jawa Barat,1771
3629,Daerah Khusus Ibukota Jakarta,5985
3630,Jawa Barat,1771
3631,Jawa Timur,1296
3632,Jawa Timur,1296
3633,Jawa Timur,1296
3634,Jawa Timur,1296
3635,Jawa Timur,1296
3636,Jawa Timur,1296
3637,Banten,1219
3638,Jawa Timur,1296
3639,Jawa Timur,1296
3640,Daerah Khusus Ibukota Jakarta,5985
3641,Jawa Tengah,548
3642,Kepulauan Riau,126
3643,Jawa Barat,1771
3644,Daerah Khusus Ibukota Jakarta,5985
3645,Daerah Khusus Ibukota Jakarta,5985
3646,Jawa Barat,1771
3647,Banten,1219
3648,Jawa Barat,1771
3649,Daerah Khusus Ibukota Jakarta,5985
3650,Jawa Barat,1771
3651,Daerah Khusus Ibukota Jakarta,5985
3652,Daerah Khusus Ibukota Jakarta,5985
3653,Daerah Khusus Ibukota Jakarta,5985
3654,Daerah Khusus Ibukota Jakarta,5985
3655,Daerah Khusus Ibukota Jakarta,5985
3656,Daerah Khusus Ibukota Jakarta,5985
3657,Banten,1219
3658,Daerah Istimewa Yogyakarta,216
3659,Daerah Khusus Ibukota Jakarta,5985
3660,Daerah Khusus Ibukota Jakarta,5985
3661,Daerah Khusus Ibukota Jakarta,5985
3662,Daerah Khusus Ibukota Jakarta,5985
3663,Bali,214
3664,Jawa Tengah,548
3665,Jawa Timur,1296
3666,Daerah Khusus Ibukota Jakarta,5985
3667,Daerah Khusus Ibukota Jakarta,5985
3668,Jawa Timur,1296
3669,Daerah Khusus Ibukota Jakarta,5985
3670,Daerah Khusus Ibukota Jakarta,5985
3671,Daerah Istimewa Yogyakarta,216
3672,Banten,1219
3673,Daerah Khusus Ibukota Jakarta,5985
3674,Jawa Timur,1296
3675,Kalimantan Selatan,72
3676,Lampung,43
3677,Daerah Khusus Ibukota Jakarta,5985
3678,Sulawesi Tengah,40
3679,Daerah Khusus Ibukota Jakarta,5985
3680,Daerah Khusus Ibukota Jakarta,5985
3681,Daerah Khusus Ibukota Jakarta,5985
3682,Banten,1219
3683,Daerah Istimewa Yogyakarta,216
3684,Lampung,43
3685,Daerah Khusus Ibukota Jakarta,5985
3686,Daerah Istimewa Yogyakarta,216
3687,Daerah Khusus Ibukota Jakarta,5985
3688,Daerah Istimewa Yogyakarta,216
