id_loker,provinsi,pendidikan
10241,Daerah Khusus Ibukota Jakarta,D3
10241,Daerah Khusus Ibukota Jakarta,S1
10242,Sulawesi Selatan,PROFESI
10243,Kepulauan Riau,D3
10244,Daerah Khusus Ibukota Jakarta,S1
10245,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10246,Nusa Tenggara Barat,S1
10247,Jawa Timur,S1
10248,Daerah Khusus Ibukota Jakarta,S1
10249,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10250,Jawa Barat,S1
10250,Jawa Barat,PROFESI
10251,Jawa Tengah,D3
10252,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10253,Daerah Khusus Ibukota Jakarta,D3
10253,Daerah Khusus Ibukota Jakarta,S1
10253,Daerah Khusus Ibukota Jakarta,S2
10253,Daerah Khusus Ibukota Jakarta,S3
10254,Jawa Barat,SMK
10255,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10256,Jawa Timur,D3
10256,Jawa Timur,S1
10257,Jawa Barat,S1
10258,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10259,Daerah Khusus Ibukota Jakarta,SMA
10260,Bali,S1
10261,Bali,TIDAK DICANTUMKAN
10262,Kepulauan Riau,SMA
10262,Kepulauan Riau,D3
10263,Daerah Khusus Ibukota Jakarta,S1
10263,Daerah Khusus Ibukota Jakarta,D3
10264,Jawa Timur,S1
10265,Daerah Khusus Ibukota Jakarta,D3
10265,Daerah Khusus Ibukota Jakarta,S1
10266,Sumatera Utara,S1
10267,Daerah Khusus Ibukota Jakarta,S1
10267,Daerah Khusus Ibukota Jakarta,D3
10268,Jawa Barat,S1
10269,Daerah Khusus Ibukota Jakarta,S1
10270,Daerah Khusus Ibukota Jakarta,D3
10271,Jawa Timur,S1
10272,Banten,TIDAK DICANTUMKAN
10273,Jawa Barat,TIDAK DICANTUMKAN
10274,Daerah Khusus Ibukota Jakarta,S1
10274,Daerah Khusus Ibukota Jakarta,PROFESI
10275,Jawa Timur,S1
10276,Jawa Barat,D3
10276,Jawa Barat,S1
10277,Sumatera Selatan,TIDAK DICANTUMKAN
10278,Daerah Khusus Ibukota Jakarta,D3
10278,Daerah Khusus Ibukota Jakarta,S1
10279,Daerah Khusus Ibukota Jakarta,S1
10279,Daerah Khusus Ibukota Jakarta,D3
10280,Daerah Khusus Ibukota Jakarta,S1
10281,Banten,TIDAK DICANTUMKAN
10282,Jawa Barat,PROFESI
10283,Jawa Tengah,S1
10284,Banten,S1
10285,Jawa Timur,D3
10286,Jawa Timur,D3
10287,Jawa Timur,TIDAK DICANTUMKAN
10288,Daerah Khusus Ibukota Jakarta,S1
10288,Daerah Khusus Ibukota Jakarta,S2
10289,Jawa Timur,TIDAK DICANTUMKAN
10290,Banten,D3
10291,Daerah Khusus Ibukota Jakarta,S1
10292,Daerah Khusus Ibukota Jakarta,S1
10293,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10294,Jawa Timur,PROFESI
10295,Daerah Khusus Ibukota Jakarta,D3
10295,Daerah Khusus Ibukota Jakarta,S1
10296,Banten,TIDAK DICANTUMKAN
10297,Daerah Khusus Ibukota Jakarta,D3
10297,Daerah Khusus Ibukota Jakarta,S1
10298,Daerah Khusus Ibukota Jakarta,S1
10299,Daerah Khusus Ibukota Jakarta,D3
10300,Banten,S1
10301,Jawa Timur,S1
10302,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10303,Jawa Timur,S1
10304,Daerah Khusus Ibukota Jakarta,S1
10305,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10306,Jawa Timur,D3
10307,Jawa Barat,S1
10308,Sumatera Utara,S1
10309,Jawa Barat,S1
10310,Daerah Khusus Ibukota Jakarta,S1
10311,Daerah Khusus Ibukota Jakarta,S1
10312,Daerah Khusus Ibukota Jakarta,S1
10313,Jawa Timur,D3
10314,Banten,D3
10314,Banten,S1
10315,Sumatera Selatan,D3
10316,Daerah Khusus Ibukota Jakarta,S1
10317,Jawa Timur,S1
10318,Banten,D3
10319,Jawa Timur,S1
10320,Jawa Timur,D3
10320,Jawa Timur,S1
10321,Jawa Timur,S1
10322,Jawa Timur,D3
10323,Daerah Khusus Ibukota Jakarta,S1
10324,Jawa Timur,TIDAK DICANTUMKAN
10325,Jawa Timur,SMA
10326,Daerah Khusus Ibukota Jakarta,S1
10327,Jawa Timur,TIDAK DICANTUMKAN
10328,Kepulauan Riau,S1
10329,Jawa Timur,S1
10330,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10331,Jawa Barat,D3
10331,Jawa Barat,S1
10332,Jawa Timur,S1
10333,Kalimantan Timur,S1
10333,Kalimantan Timur,S2
10334,Daerah Khusus Ibukota Jakarta,S1
10335,Daerah Khusus Ibukota Jakarta,S1
10335,Daerah Khusus Ibukota Jakarta,S2
10336,Jawa Timur,D3
10336,Jawa Timur,S1
10337,Daerah Khusus Ibukota Jakarta,S1
10337,Daerah Khusus Ibukota Jakarta,S2
10338,Daerah Khusus Ibukota Jakarta,S1
10339,Jawa Barat,TIDAK DICANTUMKAN
10340,Daerah Khusus Ibukota Jakarta,S1
10341,Jawa Timur,S1
10342,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10343,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10344,Daerah Khusus Ibukota Jakarta,S1
10345,Jawa Timur,SMA
10346,Daerah Khusus Ibukota Jakarta,S1
10347,Daerah Khusus Ibukota Jakarta,S1
10348,Jawa Timur,S1
10348,Jawa Timur,D3
10348,Jawa Timur,PROFESI
10348,Jawa Timur,S3
10349,Jawa Timur,S1
10350,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10351,Banten,TIDAK DICANTUMKAN
10352,Daerah Khusus Ibukota Jakarta,S1
10353,Jawa Timur,D3
10354,Banten,D3
10355,Daerah Khusus Ibukota Jakarta,S1
10356,Daerah Khusus Ibukota Jakarta,S1
10357,Jawa Timur,D3
10358,Daerah Khusus Ibukota Jakarta,S1
10358,Daerah Khusus Ibukota Jakarta,PROFESI
10359,Daerah Khusus Ibukota Jakarta,S1
10360,Daerah Khusus Ibukota Jakarta,S1
10361,Daerah Khusus Ibukota Jakarta,D3
10362,Kepulauan Riau,TIDAK DICANTUMKAN
10363,Kepulauan Riau,TIDAK DICANTUMKAN
10364,Kepulauan Riau,TIDAK DICANTUMKAN
10365,Kepulauan Riau,TIDAK DICANTUMKAN
10366,Jawa Timur,S1
10367,Jawa Barat,TIDAK DICANTUMKAN
10368,Sumatera Selatan,S1
10369,Daerah Khusus Ibukota Jakarta,D3
10369,Daerah Khusus Ibukota Jakarta,S1
10370,Banten,S1
10371,Banten,TIDAK DICANTUMKAN
10372,Sumatera Selatan,S1
10373,Daerah Khusus Ibukota Jakarta,S1
10374,Jawa Barat,TIDAK DICANTUMKAN
10375,Daerah Khusus Ibukota Jakarta,S1
10376,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10377,Kalimantan Timur,TIDAK DICANTUMKAN
10378,Daerah Khusus Ibukota Jakarta,S1
10379,Jawa Barat,S1
10380,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10381,Jawa Barat,D3
10381,Jawa Barat,S1
10382,Daerah Khusus Ibukota Jakarta,S1
10383,Jawa Tengah,SMA
10383,Jawa Tengah,D3
10383,Jawa Tengah,S1
10384,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10385,Daerah Khusus Ibukota Jakarta,D3
10386,Banten,S1
10387,Daerah Khusus Ibukota Jakarta,S1
10388,Banten,D3
10389,Jawa Timur,D3
10390,Daerah Khusus Ibukota Jakarta,S1
10391,Jawa Barat,S1
10392,Banten,S1
10393,Jawa Timur,D3
10394,Banten,D3
10394,Banten,S1
10395,Jawa Timur,S1
10396,Bali,TIDAK DICANTUMKAN
10397,Jawa Barat,S1
10398,Jawa Timur,D3
10399,Daerah Khusus Ibukota Jakarta,S1
10400,Daerah Khusus Ibukota Jakarta,S1
10401,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10402,Daerah Khusus Ibukota Jakarta,D3
10403,Jawa Tengah,S1
10404,Daerah Khusus Ibukota Jakarta,S1
10405,Daerah Khusus Ibukota Jakarta,S1
10406,Banten,SMA
10406,Banten,D3
10406,Banten,S1
10407,Daerah Khusus Ibukota Jakarta,S1
10407,Daerah Khusus Ibukota Jakarta,S2
10408,Daerah Khusus Ibukota Jakarta,D3
10409,Daerah Khusus Ibukota Jakarta,D3
10410,Jawa Tengah,TIDAK DICANTUMKAN
10411,Banten,S1
10412,Jawa Timur,S2
10412,Jawa Timur,D3
10412,Jawa Timur,S1
10413,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10414,Daerah Khusus Ibukota Jakarta,D3
10414,Daerah Khusus Ibukota Jakarta,S1
10415,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10416,Sumatera Utara,S1
10417,Daerah Khusus Ibukota Jakarta,S1
10418,Jawa Timur,D3
10418,Jawa Timur,S1
10419,Jawa Tengah,D3
10419,Jawa Tengah,S1
10420,Jawa Barat,S1
10421,Banten,S1
10422,Jawa Tengah,D3
10423,Banten,TIDAK DICANTUMKAN
10424,Daerah Istimewa Yogyakarta,D3
10425,Jawa Timur,S1
10426,Daerah Khusus Ibukota Jakarta,S1
10427,Kalimantan Tengah,SMA
10428,Jawa Tengah,TIDAK DICANTUMKAN
10429,Jawa Timur,D3
10430,Jawa Timur,S1
10431,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10432,Daerah Khusus Ibukota Jakarta,D3
10433,Daerah Khusus Ibukota Jakarta,D3
10434,Jawa Barat,S1
10435,Banten,TIDAK DICANTUMKAN
10436,Daerah Khusus Ibukota Jakarta,S1
10437,Jawa Timur,S1
10437,Jawa Timur,PROFESI
10438,Daerah Khusus Ibukota Jakarta,S1
10439,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10440,Daerah Khusus Ibukota Jakarta,D3
10441,Banten,S1
10442,Banten,S1
10443,Riau,S1
10444,Daerah Khusus Ibukota Jakarta,PROFESI
10445,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10446,Daerah Khusus Ibukota Jakarta,S1
10447,Sumatera Utara,S1
10448,Jawa Barat,D3
10448,Jawa Barat,S1
10449,Daerah Khusus Ibukota Jakarta,S1
10450,Daerah Khusus Ibukota Jakarta,D3
10451,Jawa Timur,S1
10452,Daerah Khusus Ibukota Jakarta,D3
10452,Daerah Khusus Ibukota Jakarta,S1
10453,Daerah Khusus Ibukota Jakarta,S1
10454,Daerah Khusus Ibukota Jakarta,D3
10455,Jawa Timur,S1
10456,Banten,D3
10457,Jawa Timur,SMA
10458,Jawa Timur,S1
10459,Daerah Khusus Ibukota Jakarta,D3
10460,Daerah Istimewa Yogyakarta,S1
10461,Daerah Khusus Ibukota Jakarta,S1
10462,Daerah Khusus Ibukota Jakarta,S1
10463,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10464,Daerah Khusus Ibukota Jakarta,S1
10465,Daerah Khusus Ibukota Jakarta,SMA
10466,Jawa Barat,D3
10467,Daerah Khusus Ibukota Jakarta,SMK
10467,Daerah Khusus Ibukota Jakarta,D3
10467,Daerah Khusus Ibukota Jakarta,S1
10468,Jawa Barat,D3
10468,Jawa Barat,S1
10469,Daerah Khusus Ibukota Jakarta,D3
10470,Jawa Timur,S1
10471,Daerah Khusus Ibukota Jakarta,PROFESI
10472,Jawa Barat,S1
10473,Banten,S1
10474,Banten,S1
10475,Banten,S1
10476,Jawa Tengah,TIDAK DICANTUMKAN
10477,Daerah Khusus Ibukota Jakarta,D3
10478,Bali,S1
10479,Jawa Timur,S1
10480,Jawa Barat,PROFESI
10481,Daerah Khusus Ibukota Jakarta,S1
10481,Daerah Khusus Ibukota Jakarta,S2
10482,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10483,Jawa Barat,S1
10484,Kalimantan Timur,D3
10484,Kalimantan Timur,S1
10485,Jawa Barat,S1
10486,Daerah Khusus Ibukota Jakarta,S1
10487,Daerah Khusus Ibukota Jakarta,D3
10487,Daerah Khusus Ibukota Jakarta,S1
10488,Jawa Timur,TIDAK DICANTUMKAN
10489,Riau,D3
10489,Riau,S1
10489,Riau,S2
10490,Jawa Tengah,S1
10491,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10492,Daerah Khusus Ibukota Jakarta,S2
10493,Jawa Tengah,TIDAK DICANTUMKAN
10494,Jawa Tengah,PROFESI
10495,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10496,Daerah Khusus Ibukota Jakarta,S1
10497,Jawa Tengah,TIDAK DICANTUMKAN
10498,Daerah Khusus Ibukota Jakarta,S1
10499,Daerah Khusus Ibukota Jakarta,S1
10500,Jawa Timur,S1
10501,Daerah Khusus Ibukota Jakarta,SMA
10501,Daerah Khusus Ibukota Jakarta,S1
10502,Daerah Khusus Ibukota Jakarta,S1
10503,Sulawesi Selatan,D3
10504,Jawa Timur,S1
10505,Daerah Khusus Ibukota Jakarta,PROFESI
10506,Daerah Khusus Ibukota Jakarta,S1
10507,Daerah Khusus Ibukota Jakarta,S1
10508,Daerah Khusus Ibukota Jakarta,S1
10509,Jawa Barat,S1
10510,Daerah Khusus Ibukota Jakarta,S1
10511,Banten,S1
10512,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10513,Daerah Khusus Ibukota Jakarta,S1
10514,Daerah Khusus Ibukota Jakarta,S1
10515,Sumatera Utara,D3
10516,Jambi,S1
10517,Daerah Khusus Ibukota Jakarta,S1
10518,Jawa Timur,TIDAK DICANTUMKAN
10519,Jawa Timur,S1
10520,Sumatera Utara,D3
10521,Jawa Timur,S1
10522,Jawa Timur,S1
10523,Daerah Khusus Ibukota Jakarta,D3
10524,Daerah Khusus Ibukota Jakarta,D3
10524,Daerah Khusus Ibukota Jakarta,S1
10525,Banten,S1
10526,Daerah Khusus Ibukota Jakarta,PROFESI
10527,Daerah Khusus Ibukota Jakarta,D3
10527,Daerah Khusus Ibukota Jakarta,S1
10528,Daerah Khusus Ibukota Jakarta,S1
10529,Daerah Khusus Ibukota Jakarta,S1
10530,Daerah Khusus Ibukota Jakarta,S1
10531,Jawa Timur,S1
10532,Daerah Khusus Ibukota Jakarta,S1
10533,Jawa Tengah,D3
10533,Jawa Tengah,S1
10534,Jawa Barat,S1
10535,Jawa Barat,S1
10536,Jawa Barat,S1
10536,Jawa Barat,S2
10536,Jawa Barat,S3
10537,Jawa Tengah,TIDAK DICANTUMKAN
10538,Jawa Barat,S1
10538,Jawa Barat,D3
10539,Daerah Khusus Ibukota Jakarta,PROFESI
10539,Daerah Khusus Ibukota Jakarta,S1
10540,Sumatera Selatan,TIDAK DICANTUMKAN
10541,Daerah Khusus Ibukota Jakarta,D3
10542,Riau,S1
10543,Jawa Timur,S1
10544,Daerah Khusus Ibukota Jakarta,PROFESI
10545,Banten,D3
10545,Banten,S1
10546,Kalimantan Barat,D3
10546,Kalimantan Barat,S1
10547,Jawa Timur,S1
10548,Jawa Barat,S1
10549,Sumatera Barat,TIDAK DICANTUMKAN
10550,Daerah Khusus Ibukota Jakarta,S1
10551,Daerah Khusus Ibukota Jakarta,D3
10552,Daerah Khusus Ibukota Jakarta,D3
10553,Daerah Khusus Ibukota Jakarta,S1
10554,Daerah Khusus Ibukota Jakarta,D3
10555,Daerah Khusus Ibukota Jakarta,SMK
10556,Sumatera Utara,D3
10557,Daerah Khusus Ibukota Jakarta,D3
10557,Daerah Khusus Ibukota Jakarta,S1
10558,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10559,Sulawesi Selatan,D3
10559,Sulawesi Selatan,S1
10560,Jawa Barat,S1
10561,Bali,TIDAK DICANTUMKAN
10562,Jawa Barat,SMA
10563,Jawa Timur,PROFESI
10564,Sumatera Utara,S1
10565,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10566,Daerah Khusus Ibukota Jakarta,S1
10567,Bali,S1
10568,Jawa Timur,S1
10569,Jawa Tengah,D3
10569,Jawa Tengah,S1
10570,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10571,Daerah Khusus Ibukota Jakarta,S1
10572,Jawa Timur,S1
10573,Daerah Khusus Ibukota Jakarta,S1
10574,Daerah Khusus Ibukota Jakarta,S1
10575,Sumatera Selatan,S1
10576,Jawa Tengah,S1
10577,Daerah Khusus Ibukota Jakarta,S1
10578,Jawa Barat,S1
10579,Jawa Barat,TIDAK DICANTUMKAN
10580,Daerah Khusus Ibukota Jakarta,S2
10581,Daerah Khusus Ibukota Jakarta,S1
10582,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10583,Daerah Khusus Ibukota Jakarta,S1
10584,Kepulauan Riau,S1
10585,Daerah Khusus Ibukota Jakarta,D3
10586,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10587,Sumatera Selatan,D3
10587,Sumatera Selatan,S1
10587,Sumatera Selatan,SMA
10588,Sulawesi Utara,TIDAK DICANTUMKAN
10589,Daerah Khusus Ibukota Jakarta,D3
10590,Daerah Khusus Ibukota Jakarta,PROFESI
10590,Daerah Khusus Ibukota Jakarta,SMA
10590,Daerah Khusus Ibukota Jakarta,D3
10590,Daerah Khusus Ibukota Jakarta,S1
10591,Sulawesi Tenggara,S1
10592,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10593,Daerah Khusus Ibukota Jakarta,S1
10594,Daerah Khusus Ibukota Jakarta,S1
10595,Banten,D3
10595,Banten,S1
10596,Banten,D3
10597,Daerah Khusus Ibukota Jakarta,S1
10598,Daerah Khusus Ibukota Jakarta,S1
10599,Riau,S1
10600,Jawa Barat,D3
10601,Riau,D3
10602,Jawa Tengah,S1
10603,Jawa Tengah,D3
10603,Jawa Tengah,S1
10604,Daerah Khusus Ibukota Jakarta,S1
10605,Riau,D3
10606,Daerah Khusus Ibukota Jakarta,SMA
10606,Daerah Khusus Ibukota Jakarta,D3
10606,Daerah Khusus Ibukota Jakarta,S1
10607,Banten,S1
10608,Jawa Tengah,TIDAK DICANTUMKAN
10609,Jawa Barat,S1
10610,Daerah Khusus Ibukota Jakarta,S1
10610,Daerah Khusus Ibukota Jakarta,PROFESI
10611,Daerah Khusus Ibukota Jakarta,S1
10612,Sulawesi Selatan,TIDAK DICANTUMKAN
10613,Jawa Barat,S1
10614,Sumatera Utara,TIDAK DICANTUMKAN
10615,Daerah Khusus Ibukota Jakarta,S1
10616,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10617,Daerah Khusus Ibukota Jakarta,SMA
10618,Daerah Khusus Ibukota Jakarta,D3
10619,Daerah Khusus Ibukota Jakarta,D3
10620,Banten,SMA
10621,Daerah Khusus Ibukota Jakarta,SMK
10622,Jawa Tengah,TIDAK DICANTUMKAN
10623,Daerah Khusus Ibukota Jakarta,S1
10624,Daerah Khusus Ibukota Jakarta,D3
10625,Daerah Khusus Ibukota Jakarta,D3
10626,Daerah Khusus Ibukota Jakarta,SMA
10627,Daerah Khusus Ibukota Jakarta,S1
10627,Daerah Khusus Ibukota Jakarta,PROFESI
10628,Bali,D3
10628,Bali,S1
10629,Jawa Barat,D3
10629,Jawa Barat,S1
10630,Jawa Barat,D3
10630,Jawa Barat,S1
10631,Daerah Khusus Ibukota Jakarta,S1
10632,Jawa Barat,D3
10632,Jawa Barat,S1
10633,Daerah Khusus Ibukota Jakarta,S1
10634,Jawa Timur,S1
10634,Jawa Timur,S2
10635,Jawa Barat,S1
10636,Daerah Khusus Ibukota Jakarta,S1
10637,Jawa Tengah,D3
10638,Jawa Tengah,D3
10638,Jawa Tengah,S1
10639,Banten,TIDAK DICANTUMKAN
10640,Daerah Khusus Ibukota Jakarta,S2
10641,Jawa Timur,D3
10641,Jawa Timur,S1
10642,Jawa Timur,S1
10643,Bali,SMA
10644,Kalimantan Barat,D3
10645,Daerah Khusus Ibukota Jakarta,S1
10646,Daerah Istimewa Yogyakarta,TIDAK DICANTUMKAN
10647,Daerah Khusus Ibukota Jakarta,PROFESI
10648,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10649,Daerah Khusus Ibukota Jakarta,S1
10650,Daerah Khusus Ibukota Jakarta,D3
10651,Daerah Khusus Ibukota Jakarta,S1
10652,Daerah Khusus Ibukota Jakarta,D3
10653,Daerah Khusus Ibukota Jakarta,S1
10654,Daerah Khusus Ibukota Jakarta,S3
10655,Banten,D3
10656,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10657,Sumatera Utara,S1
10658,Jawa Timur,S1
10659,Bali,D3
10660,Daerah Khusus Ibukota Jakarta,D3
10660,Daerah Khusus Ibukota Jakarta,S1
10661,Daerah Khusus Ibukota Jakarta,S1
10662,Daerah Khusus Ibukota Jakarta,D3
10663,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10664,Daerah Khusus Ibukota Jakarta,S1
10665,Daerah Khusus Ibukota Jakarta,S1
10666,Daerah Khusus Ibukota Jakarta,D3
10667,Daerah Khusus Ibukota Jakarta,S1
10668,Daerah Khusus Ibukota Jakarta,S1
10668,Daerah Khusus Ibukota Jakarta,S2
10668,Daerah Khusus Ibukota Jakarta,S3
10669,Daerah Khusus Ibukota Jakarta,D3
10670,Daerah Khusus Ibukota Jakarta,S1
10671,Jawa Barat,TIDAK DICANTUMKAN
10672,Jawa Timur,D3
10673,Jawa Barat,D3
10674,Sumatera Selatan,S1
10675,Daerah Khusus Ibukota Jakarta,D3
10676,Sumatera Selatan,D3
10677,Jawa Barat,S1
10678,Bali,D3
10678,Bali,S1
10679,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10680,Jawa Tengah,S1
10681,Daerah Khusus Ibukota Jakarta,S1
10682,Daerah Khusus Ibukota Jakarta,S1
10682,Daerah Khusus Ibukota Jakarta,PROFESI
10683,Daerah Khusus Ibukota Jakarta,S1
10683,Daerah Khusus Ibukota Jakarta,S2
10683,Daerah Khusus Ibukota Jakarta,S3
10684,Jawa Barat,D3
10684,Jawa Barat,S1
10685,Daerah Khusus Ibukota Jakarta,D3
10686,Daerah Khusus Ibukota Jakarta,S1
10687,Jawa Barat,D3
10687,Jawa Barat,S1
10688,Daerah Khusus Ibukota Jakarta,S1
10689,Jawa Tengah,S1
10690,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10691,Jawa Timur,TIDAK DICANTUMKAN
10692,Jawa Barat,D3
10693,Daerah Khusus Ibukota Jakarta,S1
10694,Daerah Khusus Ibukota Jakarta,S1
10695,Banten,D3
10696,Jawa Tengah,S1
10697,Daerah Khusus Ibukota Jakarta,S1
10698,Jawa Barat,S1
10699,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10700,Sulawesi Selatan,D3
10701,Daerah Khusus Ibukota Jakarta,D3
10702,Daerah Khusus Ibukota Jakarta,S1
10703,Daerah Khusus Ibukota Jakarta,S1
10704,Daerah Khusus Ibukota Jakarta,S1
10705,Daerah Khusus Ibukota Jakarta,S1
10705,Daerah Khusus Ibukota Jakarta,S2
10705,Daerah Khusus Ibukota Jakarta,S3
10706,Jawa Timur,D3
10706,Jawa Timur,S1
10707,Daerah Khusus Ibukota Jakarta,S1
10708,Daerah Khusus Ibukota Jakarta,S1
10709,Jawa Timur,D3
10709,Jawa Timur,S1
10710,Daerah Khusus Ibukota Jakarta,S1
10711,Jawa Timur,D3
10711,Jawa Timur,S1
10712,Jawa Barat,S1
10713,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10714,Daerah Khusus Ibukota Jakarta,D3
10714,Daerah Khusus Ibukota Jakarta,S1
10715,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
10716,Jawa Barat,TIDAK DICANTUMKAN
10717,Jawa Timur,S1
10718,Jawa Timur,S1
10719,Jawa Timur,S1
10720,Daerah Khusus Ibukota Jakarta,S1
10721,Sulawesi Tenggara,S1
10721,Sulawesi Tenggara,D3
10721,Sulawesi Tenggara,PROFESI
10721,Sulawesi Tenggara,S3
10722,Banten,S1
10722,Banten,S2
10722,Banten,S3
10723,Daerah Khusus Ibukota Jakarta,S1
10723,Daerah Khusus Ibukota Jakarta,S2
10723,Daerah Khusus Ibukota Jakarta,PROFESI
10724,Jawa Barat,TIDAK DICANTUMKAN
10725,Daerah Khusus Ibukota Jakarta,S1
10726,Jawa Timur,SMA
10726,Jawa Timur,D3
10727,Jawa Barat,S1
10728,Jawa Barat,S1
10729,Jawa Timur,S1
10730,Jawa Barat,S1
10731,Daerah Khusus Ibukota Jakarta,D3
10732,Jawa Timur,S1
10733,Daerah Khusus Ibukota Jakarta,S1
10734,Sumatera Selatan,D3
10734,Sumatera Selatan,S1
10735,Jawa Barat,S2
10735,Jawa Barat,S1
10736,Daerah Khusus Ibukota Jakarta,S1
10737,Bali,S1
10738,Daerah Khusus Ibukota Jakarta,S1
10738,Daerah Khusus Ibukota Jakarta,S2
10739,Daerah Khusus Ibukota Jakarta,D3
10740,Banten,S1
10740,Banten,SMK
10741,Daerah Khusus Ibukota Jakarta,D3
10741,Daerah Khusus Ibukota Jakarta,S1
10742,Sumatera Selatan,S1
10743,Sumatera Utara,S1
10744,Daerah Khusus Ibukota Jakarta,D3
10745,Banten,D3
10746,Kalimantan Timur,SMA
10747,Daerah Khusus Ibukota Jakarta,S1
10748,Banten,TIDAK DICANTUMKAN
10749,Daerah Khusus Ibukota Jakarta,S1
10750,Jawa Timur,S1
10751,Daerah Khusus Ibukota Jakarta,S1
10752,Jawa Timur,D3
10753,Daerah Khusus Ibukota Jakarta,S1
10754,Daerah Khusus Ibukota Jakarta,S1
10754,Daerah Khusus Ibukota Jakarta,PROFESI
10755,Daerah Khusus Ibukota Jakarta,S1
10756,Daerah Khusus Ibukota Jakarta,D3
10756,Daerah Khusus Ibukota Jakarta,S1
10757,Jawa Barat,S1
10758,Daerah Khusus Ibukota Jakarta,S1
10759,Jawa Tengah,S1
10760,Daerah Khusus Ibukota Jakarta,S1
10761,Banten,S1
10762,Daerah Khusus Ibukota Jakarta,S1
10763,Daerah Khusus Ibukota Jakarta,D3
10764,Daerah Khusus Ibukota Jakarta,D3
10765,Daerah Khusus Ibukota Jakarta,D3
10766,Daerah Khusus Ibukota Jakarta,S1
10767,Daerah Khusus Ibukota Jakarta,D3
10768,Daerah Khusus Ibukota Jakarta,S1
10769,Jawa Barat,TIDAK DICANTUMKAN
10770,Daerah Khusus Ibukota Jakarta,S1
10771,Jawa Timur,S1
10772,Kepulauan Riau,TIDAK DICANTUMKAN
10773,Daerah Khusus Ibukota Jakarta,S1
10774,Jawa Timur,S1
10775,Daerah Khusus Ibukota Jakarta,S1
10776,Daerah Khusus Ibukota Jakarta,S1
10777,Daerah Khusus Ibukota Jakarta,D3
10777,Daerah Khusus Ibukota Jakarta,S1
10778,Daerah Khusus Ibukota Jakarta,SMA
10779,Banten,S1
10780,Banten,PROFESI
10780,Banten,S1
10781,Jawa Barat,S1
10782,Jawa Barat,TIDAK DICANTUMKAN
10783,Jawa Timur,TIDAK DICANTUMKAN
10784,Daerah Khusus Ibukota Jakarta,D3
10785,Banten,S1
10786,Daerah Khusus Ibukota Jakarta,S1
10786,Daerah Khusus Ibukota Jakarta,PROFESI
10787,Daerah Khusus Ibukota Jakarta,S1
10787,Daerah Khusus Ibukota Jakarta,PROFESI
10788,Daerah Khusus Ibukota Jakarta,S1
10789,Sumatera Utara,S1
10790,Daerah Khusus Ibukota Jakarta,S1
10791,Daerah Khusus Ibukota Jakarta,D3
